Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 1600. MAXR = 6. Tempo = 3.47 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.79922156;-0.76775776;0.00120495;30.66084405;33.69639500;0.36933723;93.47188249;3.09237152;111.22417630;7.19448887;379.50634322;0.12793904;0.00784872;0.37526310;0.04794751;0.08440623;4.88670291;
-0.79995525;-0.76850690;0.00156586;32.15888950;37.27639709;0.36809948;99.93779454;3.18218320;116.27253609;6.27720520;389.57849648;0.13917296;0.00802102;0.39418220;0.04963759;0.09067837;4.86591258;
-0.79908943;-0.76470249;0.00047972;32.29126176;38.13402957;0.37023143;98.34466094;3.08405970;112.87649125;7.96021046;388.79351644;0.13065158;0.00757207;0.37934431;0.04999846;0.09475343;5.19596473;
-0.79907032;-0.76789056;0.00000169;31.82197431;37.86106138;0.36298583;95.37980725;3.09512075;112.08898977;6.96032945;377.37849347;0.13418096;0.00795052;0.38183918;0.04842893;0.09021472;4.90993596;
-0.78091519;-0.77687547;0.00235242;29.51935392;44.40912273;0.33104071;91.93009215;3.19732749;120.99440261;5.61729641;407.08723190;0.14058372;0.00875190;0.36397418;0.04737174;0.08566250;4.67532031;
-0.80117012;-0.76176306;0.00042008;31.19688918;36.44516302;0.37426923;106.10221828;3.15378344;115.24645279;6.48368512;391.56051844;0.14152127;0.00724300;0.39153487;0.05082424;0.09617620;5.34330279;
-0.79414916;-0.77152369;0.00301099;28.77111541;37.63492971;0.35047364;92.71968507;3.12631565;115.92542317;9.64637420;377.79995808;0.14045919;0.00817999;0.36800492;0.04622238;0.08547925;4.81200431;
-0.79751004;-0.77072886;0.00131334;30.72357847;37.12760093;0.36062696;91.43456047;3.13936439;117.98437970;7.56829502;391.95032741;0.13236526;0.00809457;0.37594450;0.04936262;0.08318494;4.85281383;
-0.80235568;-0.76271291;0.00075888;32.78294546;35.80598811;0.38150952;95.79492833;3.15081916;115.45205806;6.90033106;387.21666848;0.12919167;0.00752348;0.38824693;0.05146470;0.09326179;4.95397552;
-0.80022418;-0.76491500;0.00076640;29.27849354;36.54658225;0.37769641;98.69101188;3.10036443;118.41812544;8.81862478;374.43243469;0.12206944;0.00813148;0.37789657;0.04999242;0.09382859;4.83933820;
-0.79958094;-0.76774555;0.00132155;30.83020178;34.94832105;0.36794317;97.01717376;3.12211719;113.19857104;6.45147576;378.17046551;0.13299000;0.00799211;0.38031052;0.04873442;0.09050964;4.93499939;
-0.79838547;-0.76892879;0.00278576;32.53685028;37.52252955;0.36186407;98.22899052;3.12883945;112.72579036;7.33274753;385.28508653;0.14065078;0.00787161;0.38055113;0.04904054;0.08800769;4.95241133;
-0.80089621;-0.76416170;0.00081020;36.17772450;37.53408226;0.37886467;100.58854658;3.14396576;110.22374332;6.11966666;380.43905473;0.14320691;0.00796795;0.39661230;0.05195684;0.09647339;5.04072958;
-0.79745002;-0.77026108;0.00004893;31.19283552;36.47236411;0.35427707;89.02100538;3.04535495;111.35140620;6.58999837;377.71485986;0.12601752;0.00805955;0.37547674;0.04746628;0.08269905;5.14234350;
-0.80051781;-0.76000698;0.00003823;28.81952302;35.74376793;0.37636724;101.55570056;3.16479685;119.43546082;8.47341081;399.32104698;0.13916910;0.00700360;0.38810753;0.05049166;0.09490748;5.32659842;
-0.80248927;-0.76305809;0.00119769;31.32422735;36.37948652;0.37199340;101.36917547;3.17753088;114.46779440;8.37369612;393.88374412;0.14034480;0.00716019;0.39147076;0.04947713;0.08970289;5.02007553;
-0.80015197;-0.75935208;0.00003263;34.08813576;37.43516742;0.38029163;103.59273133;3.26238617;117.66501029;7.58287632;392.13838845;0.13912152;0.00748049;0.41683371;0.05296483;0.09908945;5.01959581;
-0.80143485;-0.76457298;0.00121353;32.24359986;34.82970618;0.37040694;97.95906881;3.08811580;109.14746852;7.68276003;382.21532910;0.13386459;0.00741974;0.38575948;0.04897655;0.09091917;5.04201818;
-0.79796934;-0.76862163;0.00075107;31.58524998;37.01504903;0.36380433;99.64152797;3.20196341;115.10769024;5.84356992;386.90581469;0.13905429;0.00807094;0.38005314;0.04933584;0.08990279;5.04576251;
-0.80107475;-0.76279038;0.00023659;29.59790843;34.78642040;0.38240992;95.54235343;3.16802814;117.43130236;8.95413139;392.48939198;0.12515176;0.00747219;0.38122641;0.04951921;0.09674100;4.96260711;
-0.80406615;-0.75644284;0.00075036;35.36968575;36.81141139;0.38660705;110.00417840;3.14272783;110.12280335;8.53917257;364.68710521;0.13710362;0.00741398;0.40245188;0.05468445;0.09704521;5.16556669;
-0.80497638;-0.74966512;0.00060733;35.78925718;37.15148964;0.38842103;110.42840406;3.15489109;107.72287791;9.79845202;394.58903231;0.14015995;0.00633609;0.41598007;0.05246742;0.10446787;5.16078479;
-0.80009838;-0.76674214;0.00190734;31.41704370;36.11364804;0.36811741;100.55854687;3.20452079;111.75066414;7.18374259;398.05244444;0.14150941;0.00737712;0.37443592;0.04766137;0.09272015;5.08740333;
-0.80323396;-0.76005821;0.00024447;32.24601730;35.37576401;0.39076463;101.52995967;3.19602789;116.46313610;7.64255549;389.77432180;0.13918106;0.00746553;0.40673695;0.05121519;0.09939401;5.05083458;
-0.80085526;-0.76415106;0.00060968;33.37729189;36.01558284;0.37147805;96.27626254;3.12616799;109.08466330;8.67380712;397.89149740;0.12946851;0.00735448;0.38463378;0.04943056;0.09491643;4.76368097;
-0.79911199;-0.76859848;0.00067898;32.18511788;36.70498041;0.36000675;95.41821650;3.13874375;111.33185488;7.63429327;381.47577923;0.13456474;0.00784275;0.37739652;0.04903227;0.08754641;4.96992965;
-0.79525214;-0.77037835;0.00110180;32.44159121;37.83961497;0.35407166;96.23185025;3.12538847;111.03854506;5.37981859;373.51401690;0.14488035;0.00844289;0.36607725;0.04934088;0.09355772;4.92265824;
-0.80326635;-0.75447001;0.00004536;33.60353625;37.09598544;0.38547836;106.22021026;3.15098336;112.41024751;8.18411787;398.63342217;0.13821145;0.00661488;0.40148957;0.05221502;0.09879278;5.24596219;
-0.80023173;-0.76460712;0.00016437;29.00968303;36.83533775;0.37602789;97.57989476;3.12793825;119.14931415;7.12927416;385.17219523;0.13187237;0.00763763;0.37760049;0.04929208;0.09168501;5.21991924;
-0.79550037;-0.77145695;0.00155018;33.61693199;39.83635910;0.34821389;86.75417951;3.11238586;112.30677733;6.24660799;388.93509325;0.12857918;0.00805597;0.37805895;0.04915620;0.08490348;4.81427325;
-0.79466201;-0.77073164;0.00025805;29.81190474;40.34231082;0.35445979;93.26629379;3.06589139;118.20873556;7.11417824;385.46421164;0.13290143;0.00814545;0.36799802;0.04924239;0.08741791;4.96275657;
-0.79055579;-0.77486926;0.00400724;29.14570731;41.90149446;0.35200690;90.33152471;3.01249489;120.66729917;6.26861858;391.97951206;0.13195820;0.00846039;0.35284568;0.04692294;0.08941250;4.89672839;
-0.80043435;-0.75720718;0.00000018;35.99701650;38.45894622;0.38302161;112.53457991;3.13808470;107.60043076;8.08425049;393.92587071;0.14429416;0.00699364;0.40061131;0.05249780;0.11161447;5.76446416;
-0.80222360;-0.75787404;0.00001861;29.58466025;36.15141146;0.38130437;102.71826605;3.12548209;117.98478043;9.61250912;392.16535630;0.13046869;0.00693084;0.38961008;0.05122770;0.09835986;5.35118310;
-0.79997514;-0.76572766;0.00163705;31.84727909;36.42026240;0.36418512;101.58812132;3.14747345;111.10363511;6.72069281;394.75480432;0.14047654;0.00732659;0.38974848;0.04762047;0.09121957;5.20773189;
-0.79795210;-0.76877526;0.00240703;30.15936235;35.20001322;0.36267296;92.74639961;3.14256610;115.06446369;6.67279177;390.85437153;0.13358484;0.00775667;0.37005442;0.04812111;0.09006442;4.89028093;
-0.80161226;-0.76362538;0.00125624;30.79061931;35.93481338;0.37222157;102.39696835;3.15359154;115.65818734;8.04216667;385.56203831;0.13699748;0.00738405;0.38543021;0.05053605;0.08951088;5.20814088;
-0.80071797;-0.76422261;0.00085869;31.72993895;35.28435567;0.37253440;97.37637321;3.15219066;112.37491668;8.01411305;395.35976820;0.12812139;0.00736818;0.38981517;0.04851478;0.09295287;5.02818541;
-0.79834267;-0.76815606;0.00020642;32.38468965;37.98413063;0.36438866;95.36176508;3.13909550;112.07207548;7.89642712;384.40200215;0.13185419;0.00792729;0.37786120;0.04902581;0.09030820;4.93931824;
-0.80514974;-0.76289222;0.00143199;34.82398346;35.80018573;0.38524064;98.05496934;3.15177930;107.97106908;9.15661071;386.06106166;0.13514577;0.00719549;0.38618867;0.04964537;0.08773580;5.13356758;
-0.79546955;-0.77029281;0.00103845;31.07282300;37.50653966;0.35547504;97.33903685;3.16716816;112.85819243;6.68958323;397.52096588;0.13669540;0.00786400;0.36870732;0.04780134;0.08891110;4.89604146;
-0.79407760;-0.77392955;0.00025145;33.00761717;40.74933425;0.35545476;93.14298274;3.06613136;111.19008370;5.23975323;385.23105066;0.13388677;0.00860575;0.36170120;0.04798717;0.08843023;4.86915062;
-0.80266352;-0.76565969;0.00126836;33.92102684;37.00342625;0.37349822;99.98918250;3.15534717;109.04600189;8.50806375;388.68770858;0.13855849;0.00747302;0.38261918;0.04948465;0.09001858;4.86730657;
-0.78889469;-0.77213116;0.00005469;30.81227691;40.04339575;0.34752748;79.16139863;3.19880267;116.00648231;8.12245511;399.51255071;0.13300139;0.00814952;0.35537546;0.04478550;0.08993380;5.37028814;
-0.79270279;-0.76861784;0.00035434;28.99824145;39.88809940;0.35583401;93.12116308;3.17052051;123.29127525;5.43467131;402.18989216;0.13841583;0.00801846;0.37654520;0.04912506;0.09593617;4.92634785;
-0.79661281;-0.77064121;0.00135902;31.31117070;35.60580067;0.35614072;94.84411127;3.17744015;110.26891461;7.48126247;377.20989024;0.13764758;0.00815741;0.36000865;0.04832406;0.08724882;4.78573166;
-0.79668667;-0.76327854;0.00009025;29.05202608;37.34996496;0.36757252;102.20268037;3.22766397;119.45825495;7.04349496;399.60024372;0.14093816;0.00737915;0.37407570;0.04991757;0.10078436;5.29088575;
-0.79456080;-0.77089872;0.00289705;32.25575045;36.42704025;0.35470420;90.53814090;3.08851767;110.83259549;6.18027116;394.87341096;0.11823206;0.00802187;0.36775913;0.04678254;0.08953949;5.11447814;
-0.80497719;-0.74903817;0.00374091;33.09937161;34.28841079;0.39943466;113.58526502;3.26961805;115.88992611;11.45276189;393.88783718;0.13547729;0.00650276;0.40152394;0.05442275;0.09851852;5.16239817;
-0.79964083;-0.76246885;0.00065108;34.33077385;39.06234277;0.36885396;97.99818788;3.09428279;110.39397860;8.63181233;398.93706356;0.13777550;0.00697895;0.38536992;0.05117206;0.08967475;5.45167159;
-0.80492609;-0.75604521;0.00231199;32.37489879;37.42077103;0.39632093;110.30242969;3.11416308;113.44398762;11.33966305;388.13277697;0.13499626;0.00686213;0.39341215;0.05111509;0.09341079;5.30132569;
-0.80114702;-0.76477651;0.00164594;32.22280041;34.33531842;0.38153861;98.22631740;3.17361033;112.11477602;6.27253604;398.50747854;0.14419906;0.00746166;0.38483044;0.04891932;0.09397253;5.12652781;
-0.80301232;-0.75925152;0.00275228;32.01386010;37.10395296;0.39050921;107.11617490;3.15708835;115.51787962;10.20823517;391.37157902;0.13832524;0.00719685;0.38824824;0.05121597;0.09771895;5.26218097;
-0.79709976;-0.76542270;0.00023195;28.81571635;37.15269056;0.36429078;95.15132912;3.14291530;119.71668654;6.49808908;379.59327994;0.13383800;0.00793951;0.37624763;0.04940450;0.09433627;5.12159190;
-0.79728674;-0.76807191;0.00074003;31.66766498;38.60880320;0.36564690;98.65649502;3.14812247;116.50838217;6.66259692;387.30284415;0.13617030;0.00805506;0.38715691;0.04923169;0.09040675;5.10849154;
-0.79803518;-0.75918290;0.00004372;28.22309221;36.15139374;0.37340159;104.00850067;3.22396358;122.27341970;7.17765433;392.27448149;0.13215419;0.00734648;0.38725042;0.05068641;0.10121662;5.20061185;
-0.79577956;-0.76466062;0.00006071;30.51373641;39.08863329;0.35916873;98.85102144;3.13623884;116.85758916;6.18434801;397.85144586;0.13518183;0.00749804;0.38436182;0.04883420;0.09769208;5.23145310;
-0.80070389;-0.76246479;0.00066285;32.80364438;36.48772638;0.37368418;101.02266853;3.14043364;112.11395152;7.11767346;390.90147825;0.12571493;0.00734387;0.39313584;0.04983034;0.09888207;5.22988446;
-0.79927572;-0.75909352;0.00022633;31.95183789;38.58261151;0.37756937;106.71325780;3.22319482;117.92418584;8.51443512;392.49464859;0.14155365;0.00725089;0.39595292;0.05209352;0.10062783;5.22450422;
-0.80273569;-0.76267763;0.00208349;33.28130405;35.14511048;0.38377705;103.22619543;3.11471020;109.12048405;9.04430041;375.40988484;0.13234861;0.00766667;0.38480632;0.04992315;0.09198410;5.08013651;
-0.80392377;-0.75865983;0.00205497;32.80696792;36.24472654;0.39012655;108.36009436;3.17617909;114.84999484;8.71737126;387.68244252;0.13603265;0.00710349;0.38202231;0.05312272;0.09590356;5.37477712;
-0.80287314;-0.75849911;0.00188608;33.44108705;36.45666634;0.38249463;107.44173774;3.15082595;113.24977083;7.83091064;397.38118122;0.13938868;0.00694147;0.41097916;0.05106119;0.10106127;5.42663566;
-0.79687502;-0.76142107;0.00005489;33.60087996;38.33967604;0.37277660;101.69652216;3.19664192;114.02517045;8.23886487;399.22190488;0.13659604;0.00749102;0.40385043;0.05070134;0.10405555;5.18807870;
-0.79646163;-0.76423181;0.00001611;29.74619814;38.31874751;0.36340343;94.49480905;3.12333958;120.19181904;7.44125490;395.50539501;0.13042377;0.00757565;0.38709554;0.04979807;0.09677508;5.09362154;
-0.80186501;-0.76124679;0.00208263;30.24163266;34.92156131;0.37801467;107.20114925;3.21794858;117.47721900;6.73646095;382.64425821;0.13741242;0.00737476;0.39905155;0.04933554;0.08855138;5.08349073;
-0.80190909;-0.75928608;0.00060330;32.24836257;36.92893566;0.38080763;107.21195561;3.18559263;111.80964881;9.53042814;388.48141059;0.13436322;0.00716013;0.40132952;0.04912286;0.10303728;5.30268995;
-0.79676697;-0.76952952;0.00085815;31.73493820;38.40971020;0.35881796;96.52154971;3.14312389;110.44732754;5.54853663;402.01506263;0.13699018;0.00761773;0.36385923;0.04622922;0.08941825;5.07122930;
-0.79751957;-0.76765286;0.00074164;30.80551548;36.53726394;0.35858157;96.21405940;3.14650631;114.05401289;6.58686866;394.06649520;0.13644387;0.00763305;0.37977990;0.04841033;0.08997942;5.06176127;
-0.80213799;-0.75925675;0.00168883;31.64999713;37.35317416;0.38764600;99.73750213;3.14228424;118.12296856;8.55263139;419.62947231;0.13146650;0.00684041;0.40285534;0.04955396;0.09898167;5.00771029;
-0.79757652;-0.76716776;0.00040452;31.93398711;37.96512400;0.36656289;97.24854432;3.16296265;114.18375366;6.50144473;401.70028434;0.13494706;0.00760274;0.37330968;0.04919627;0.09281970;5.07379010;
-0.80060716;-0.76359166;0.00135441;32.51452779;35.91897812;0.37590397;104.23717684;3.17938647;112.33175588;7.03987742;404.62348236;0.13153219;0.00726074;0.38237692;0.05003901;0.09398841;5.20540003;
-0.80241976;-0.75659533;0.00056859;30.30062670;36.52942224;0.38102585;106.52545970;3.09916870;117.46685082;8.44489540;392.10612160;0.12394684;0.00697561;0.40069387;0.05183072;0.09854228;5.22020455;
-0.79519921;-0.76141833;0.00000815;27.62122214;39.04455940;0.39055962;95.83175687;3.05197953;122.34704509;8.85324172;413.76521825;0.12584893;0.00735104;0.35837373;0.04866062;0.09983562;5.47054759;
-0.76541855;-0.74982284;0.00000191;31.81747542;59.13933852;0.38856239;116.90046740;3.23972793;138.44466329;13.72829267;392.76916855;0.15404154;0.00845831;0.40653315;0.05581972;0.12581771;5.75435556;
-0.78310748;-0.77232636;0.00091103;23.65280318;37.05336959;0.32091446;84.08000897;3.11536589;123.55037985;5.14348373;426.92836289;0.14264354;0.00749255;0.34608139;0.04410313;0.08094910;4.95489505;
-0.80210087;-0.76105280;0.00112654;29.62336941;35.57427774;0.37801387;92.68790385;3.10355318;115.05395739;9.61127318;394.99689677;0.12973574;0.00718367;0.39518303;0.04781564;0.09561597;4.89988965;
-0.80095121;-0.76227462;0.00119632;31.17742878;37.05485372;0.37595678;103.53298286;3.21252644;118.66028392;7.20431786;400.05899749;0.13044962;0.00728892;0.39355362;0.05060424;0.09687697;5.06143986;
-0.79926138;-0.75803158;0.00009032;30.85453173;37.36763277;0.37474976;108.44897084;3.22624222;117.22786197;6.68977675;406.27662003;0.14351079;0.00688222;0.39376715;0.05086360;0.10297898;5.40745859;
-0.79930592;-0.76468402;0.00085455;30.88766393;36.32748706;0.37049722;95.42882056;3.13546406;118.14378559;5.73786448;386.52320922;0.13595320;0.00772581;0.38250302;0.05052181;0.08982521;5.17365724;
-0.80052795;-0.75704476;0.00008793;34.19839345;39.14770875;0.38710560;107.10384194;3.17240361;114.84368454;9.37316592;392.54321320;0.13862911;0.00715183;0.41492297;0.05208248;0.10382943;5.37727084;
-0.80232338;-0.75912568;0.00088708;30.50600740;36.09383251;0.38382392;103.12069656;3.17697480;119.56027517;7.75665193;399.09865737;0.13512352;0.00714040;0.39678577;0.05141958;0.09928234;5.05831167;
-0.80169574;-0.75986834;0.00058551;32.34128785;37.22042023;0.37407159;107.48311871;3.21878851;113.86300556;8.99525047;383.51274584;0.14506870;0.00725296;0.40010352;0.05117650;0.09812229;5.10026534;
-0.79477660;-0.76765279;0.00000230;33.59884887;39.86208767;0.36565578;93.59539539;3.16104163;114.01657104;8.97703663;383.40401237;0.13657606;0.00819944;0.38285459;0.04978295;0.09133933;5.12105720;
-0.79970788;-0.76346316;0.00105303;29.67625810;37.41095145;0.36779399;103.66618417;3.17820857;114.19020302;8.54640835;382.58420365;0.13581895;0.00735201;0.36277720;0.04904997;0.09581010;5.23806049;
-0.79886788;-0.76835526;0.00195356;32.58872580;35.33233117;0.36133087;96.58912461;3.12882807;109.19557301;7.07441013;383.74318011;0.13397110;0.00781863;0.38872083;0.04762181;0.09004997;4.80693033;
-0.79992065;-0.75357779;0.00000773;28.69742218;35.45720382;0.37125435;106.09845522;3.04727699;114.41329261;9.04345145;384.13066691;0.12670191;0.00657264;0.39531038;0.04959658;0.09834135;5.71785378;
-0.79902586;-0.76493213;0.00118825;31.74191324;38.16181523;0.37493953;98.14121057;3.15763706;115.55832628;8.52272469;390.66711091;0.13307695;0.00770545;0.38155203;0.04947951;0.09761452;4.99299090;
-0.79698760;-0.76841931;0.00033206;31.42060326;38.10719082;0.36199330;92.68649687;3.13996390;113.72155461;7.97200782;399.83677382;0.13480963;0.00764805;0.37172495;0.04811014;0.09102655;4.95692012;
-0.79946453;-0.76685038;0.00143957;30.34743810;35.07796199;0.37067708;94.81206683;3.15777633;115.53455277;7.76187738;382.01027233;0.12937687;0.00787231;0.37379179;0.04907223;0.08881788;5.02567836;
-0.79279809;-0.77159152;0.00072829;30.83568669;38.61351796;0.34923769;85.24330378;3.16339226;115.87669381;6.14152279;400.73612148;0.13373628;0.00806522;0.37178750;0.04670943;0.08897705;5.03019584;
-0.79951184;-0.76487548;0.00150283;29.47622614;36.40970756;0.36824946;100.58158384;3.17439477;117.71135390;6.11845797;392.83648817;0.13470532;0.00753673;0.38448037;0.04987510;0.09146952;5.07272538;
-0.79696583;-0.76508975;0.00014340;32.14988686;39.91730295;0.37059718;100.41822468;3.14255717;117.23778487;6.62033434;393.71157861;0.13199417;0.00772842;0.38118593;0.05090363;0.09767309;5.09650890;
-0.79495042;-0.76283590;0.00000583;31.56781618;40.04215932;0.36961766;101.31506298;3.23078048;122.11359952;7.60329155;408.33418725;0.14657726;0.00747013;0.40098096;0.05138839;0.09777138;5.15526483;
-0.79970540;-0.76586680;0.00157123;30.85528442;36.57807545;0.36607624;94.67031071;3.11403767;116.76240926;7.07604171;387.64795136;0.13916964;0.00757130;0.38235396;0.05011751;0.09258630;5.14348678;
-0.80083843;-0.76078194;0.00087402;31.12620537;37.39667627;0.37722005;104.26445939;3.18333994;116.51156648;8.10144885;388.61560514;0.13645542;0.00739263;0.39785651;0.05082447;0.10105110;5.24018129;
-0.79094028;-0.77338153;0.00156883;29.17487104;37.36616254;0.34481548;92.58548944;3.10012674;116.19827761;5.92874290;380.96583638;0.13580515;0.00862478;0.35569907;0.04848046;0.08669543;4.90607082;
