Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 3200. MAXR = 4. Tempo = 6.77 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.83966802;-0.79161138;0.00000696;40.33785577;30.17399189;0.44258056;63.84553261;2.13650942;78.47148056;8.01386335;347.91492555;0.03938957;0.00969996;0.34132692;0.04353069;0.02860399;1.47566854;
-0.82855153;-0.81328007;0.00149196;36.08322565;34.80667495;0.39524224;44.07257953;2.04087228;89.58969515;6.64383812;357.41191468;0.03722964;0.01114208;0.32009866;0.04208539;0.02640684;1.45824740;
-0.83497716;-0.81017789;0.00018966;36.75064528;33.10420139;0.41210466;47.85932266;1.99412137;86.76611671;7.49188435;350.20894209;0.02766528;0.01094390;0.32767782;0.04270453;0.02697237;1.36540308;
-0.83104207;-0.80338988;0.00000025;36.18448355;32.89184716;0.40766056;59.64354251;2.40742069;87.85344601;6.79431312;361.82679494;0.06014415;0.01000946;0.31930558;0.04087837;0.03411569;1.84378666;
-0.84268758;-0.78261567;0.00006832;42.73511862;28.78773100;0.46986427;65.60754498;1.97996979;74.15564324;8.66666956;341.32232100;0.02725064;0.00953943;0.35027393;0.04560178;0.02765279;1.35591781;
-0.84050144;-0.79388911;0.00024343;39.99598362;30.45192895;0.44347417;61.11873433;2.06101816;79.57837680;7.98485343;343.24132959;0.03455649;0.01000194;0.33594057;0.04463644;0.02790095;1.46351819;
-0.84085824;-0.78963179;0.00003243;41.21363614;29.77100229;0.45188008;63.89558069;2.09699331;78.73043825;8.37674566;345.13435972;0.03585829;0.00971205;0.34560359;0.04539649;0.02977264;1.49971033;
-0.83287344;-0.81030708;0.00002886;36.49592736;33.73699956;0.40386211;50.44134703;2.13132663;87.62548961;6.95560995;353.35946214;0.04123669;0.01085915;0.32015981;0.04214399;0.02670499;1.46334755;
-0.82883017;-0.81319615;0.00146262;35.16508441;34.13767945;0.39725300;44.27252097;2.04706980;90.23797691;6.54986453;361.11508661;0.03544500;0.01111426;0.31715415;0.04214172;0.02859754;1.34887680;
-0.83530107;-0.80957710;0.00020364;37.40564339;33.31922411;0.41661629;49.47259034;2.04393224;86.26016127;7.31400542;356.09725051;0.03357148;0.01073597;0.32892952;0.04236879;0.02760066;1.40716173;
-0.84383172;-0.77455395;0.00006033;42.79138988;27.17319310;0.48692369;69.15167772;1.91348256;73.76803500;9.45691143;331.14332940;0.02128060;0.00928499;0.35778223;0.04807703;0.03010226;1.44248789;
-0.83265146;-0.81152468;0.00075266;36.20722337;33.46675340;0.40772005;45.91995709;1.99829930;87.69570774;7.16132863;355.64473995;0.02995047;0.01097099;0.32446107;0.04210223;0.02684791;1.34276814;
-0.83995235;-0.79847897;0.00080800;39.39037582;31.01189093;0.43913437;57.83141302;2.05522110;81.07588787;7.82431448;348.27354167;0.03276633;0.01016436;0.33542752;0.04380905;0.02793332;1.36338982;
-0.83868571;-0.80144618;0.00039145;38.39828355;31.57203230;0.43409109;53.82629753;2.00437036;82.90945278;7.19510043;346.75512851;0.03367612;0.01038622;0.33317263;0.04346322;0.02564198;1.43311491;
-0.84109851;-0.79372360;0.00045225;39.37003436;30.15113426;0.44514613;61.58436962;2.07087408;80.49046917;8.16147471;343.96821359;0.03512736;0.00991468;0.33726547;0.04449822;0.02978942;1.58665534;
-0.82171909;-0.81056693;0.00001365;34.65531495;34.20735803;0.38033083;47.99468405;2.28442834;89.46610881;5.43583370;365.99528448;0.05120170;0.01081170;0.30835124;0.03879602;0.02522873;1.37495868;
-0.83973874;-0.79934940;0.00069380;39.22725647;30.99341724;0.43751871;56.27339908;2.03443397;81.59476706;8.02033770;347.30773445;0.02963277;0.01024493;0.33425031;0.04409817;0.02758259;1.35369087;
-0.84130446;-0.78764608;0.00000119;41.84431998;29.52067034;0.45724583;63.74800746;2.03449926;76.68786489;8.53222368;343.57384285;0.03004164;0.00975044;0.34881448;0.04523973;0.02971497;1.36854324;
-0.83985087;-0.78957888;0.00000860;39.99121111;29.52414445;0.44935870;65.33409553;2.16357276;78.77107619;8.06297062;348.60315470;0.04056325;0.00956742;0.33946695;0.04370967;0.02953442;1.53984668;
-0.83815085;-0.79498812;0.00000190;40.16219496;31.03197964;0.43731953;62.53910289;2.19574692;80.67559601;8.01452092;350.81184544;0.04238791;0.00980162;0.33621056;0.04371137;0.02985863;1.56762940;
-0.83690809;-0.80821580;0.00013590;37.15960355;32.67232596;0.41566021;49.82724975;1.98781165;85.03809468;6.90047320;347.13664255;0.02882592;0.01089760;0.32274627;0.04296682;0.02642053;1.36052769;
-0.83065559;-0.80732526;0.00000014;36.41369187;33.55130965;0.40123550;54.34218983;2.27112908;86.36791381;6.53521124;357.29564809;0.05289607;0.01047404;0.31305825;0.04077088;0.02466120;1.46623598;
-0.84420070;-0.77518479;0.00022223;43.65578087;27.35409432;0.49009749;69.57186302;1.93327646;72.59228770;9.58736142;338.24837813;0.02017967;0.00930741;0.35982290;0.04744243;0.03042038;1.29521805;
-0.83736116;-0.80688285;0.00015602;38.20349865;32.51610331;0.42265175;51.48659861;2.05033353;85.23402280;7.36534872;351.47541221;0.03464190;0.01059731;0.33356786;0.04334622;0.02854392;1.43015637;
-0.84289746;-0.78476436;0.00032730;41.80212243;29.15760694;0.46537332;64.72186386;1.98470095;76.78663098;8.80915176;339.60632427;0.02687083;0.00961530;0.35060729;0.04609970;0.03043052;1.51671250;
-0.82436394;-0.81322650;0.00133666;36.19981052;35.21678438;0.38981819;44.31656683;2.10514281;88.21236252;6.24282245;363.71883166;0.04177993;0.01115438;0.31691934;0.04006317;0.02453761;1.28065210;
-0.84097663;-0.79268812;0.00023376;40.20862864;30.24779152;0.44689015;61.98463198;2.05712924;78.72627966;8.27142306;345.16365624;0.03291055;0.00994458;0.33928211;0.04420302;0.02822892;1.40357349;
-0.83955384;-0.79960849;0.00070633;39.21356396;31.42017573;0.43486881;57.30109632;2.05862698;81.96771312;7.95068719;348.15172264;0.03472624;0.01023010;0.33466972;0.04403223;0.02835690;1.44194371;
-0.83149081;-0.81194220;0.00025104;36.32835246;34.10688591;0.40620937;45.92022195;1.97253845;87.11324367;7.34107055;349.79038277;0.02892989;0.01119149;0.32006674;0.04220606;0.02438424;1.21273574;
-0.84214421;-0.79246154;0.00056058;40.23844586;29.79526785;0.45317276;59.13112712;1.96547228;78.79160892;8.30828946;343.08115991;0.02531633;0.01002353;0.34130638;0.04489789;0.02592620;1.33976196;
-0.84111617;-0.79572037;0.00090466;39.11924951;30.57536102;0.44651268;60.56572357;2.06353838;81.66964020;8.58630322;347.95490054;0.03023519;0.00997099;0.34020101;0.04450846;0.03338586;1.47397635;
-0.82056705;-0.81320443;0.00070583;34.68659833;35.83264163;0.37720215;44.10946286;2.13976151;90.20921588;6.04611475;358.50019609;0.04400139;0.01137274;0.30355865;0.04005627;0.02249318;1.33272886;
-0.83679778;-0.80906463;0.00021455;37.43179198;32.76401313;0.42171111;47.29619628;1.91774501;85.65319252;7.63275370;353.37328063;0.02304050;0.01087447;0.32941072;0.04343783;0.02829239;1.29206819;
-0.83622410;-0.80324756;0.00000036;37.68375476;32.12357919;0.41739861;56.79659015;2.18882568;83.31145133;6.96397567;352.41727865;0.04478033;0.01024160;0.31865230;0.04188243;0.02456172;1.47608583;
-0.84126312;-0.79108440;0.00013726;40.31154784;29.71533944;0.44993324;62.07511563;2.04017380;78.28242635;8.28434847;344.52490939;0.02993605;0.00986761;0.33851888;0.04469967;0.02880929;1.37476063;
-0.83353152;-0.80807372;0.00000872;37.02035452;33.03504015;0.40941255;52.38064034;2.14209205;85.09858772;6.80997541;355.83085754;0.04174747;0.01062046;0.31904173;0.04154742;0.02458626;1.32408565;
-0.82948746;-0.80983636;0.00000236;35.73648445;33.78761010;0.39645940;51.13167930;2.22468446;87.88418911;6.46181329;358.77092979;0.04917649;0.01069636;0.31341599;0.04075821;0.02545548;1.42489289;
-0.84329902;-0.78464709;0.00088859;42.29677276;29.14154276;0.47020293;63.60574937;1.93342570;76.28987731;9.31820519;340.09154040;0.02110499;0.00968546;0.35629121;0.04640166;0.03071955;1.39371602;
-0.83886676;-0.79905060;0.00004678;38.80863749;30.98087556;0.43589387;56.39580156;2.05192970;81.89658670;7.55150866;348.92931452;0.03619364;0.01020062;0.33486190;0.04372715;0.02855622;1.42506713;
-0.84361876;-0.77869512;0.00052879;42.52223042;27.71998685;0.48403570;67.26930250;1.96186960;74.88505179;9.42479731;340.09996226;0.02043419;0.00944108;0.35971250;0.04629291;0.03571395;1.47444396;
-0.84161778;-0.79348502;0.00040559;40.53156199;30.05643293;0.45112855;59.55862775;2.01715447;79.23524723;8.15211685;343.44635533;0.02850545;0.00997783;0.34158635;0.04471202;0.02926772;1.42437361;
-0.84005420;-0.79632769;0.00050304;39.54647007;30.64076193;0.43961761;60.19396398;2.09903740;80.37603973;7.92351928;347.82612359;0.03645185;0.00999268;0.33604322;0.04371473;0.02918226;1.44202590;
-0.83461693;-0.79906001;0.00000013;38.29016020;31.68203515;0.41895627;61.44224526;2.29155873;81.92747443;6.78415267;357.40726399;0.05461354;0.00982208;0.32489565;0.04136495;0.02695392;1.49047942;
-0.83332110;-0.81099916;0.00019857;36.43650640;33.90920031;0.40633739;48.44486861;2.04380395;87.50913633;7.27441654;353.47039329;0.03282955;0.01095378;0.32076347;0.04235399;0.02683613;1.40722628;
-0.83738076;-0.79566893;0.00000884;39.23190217;30.88508998;0.43155908;63.57979938;2.24867602;80.35025086;7.43852925;351.86257367;0.05008090;0.00974348;0.32940583;0.04258538;0.02738766;1.50852600;
-0.84124309;-0.79556557;0.00069720;40.25741297;30.95283302;0.44805612;58.60307432;1.98003441;79.83346954;8.55581074;346.05008357;0.02823484;0.01010540;0.34186486;0.04472687;0.02813281;1.33412276;
-0.84285352;-0.78684227;0.00184223;40.77512005;29.19383114;0.46616571;58.50181352;1.82359567;77.95509864;9.03911789;342.74024262;0.01297835;0.01001897;0.35022996;0.04617368;0.03107198;1.33248582;
-0.83996562;-0.79669600;0.00044375;39.25358672;30.82761783;0.44062976;60.49638475;2.10981285;80.73838913;8.16566622;348.54214336;0.03532922;0.00998068;0.33468691;0.04354752;0.02909953;1.42467730;
-0.84002950;-0.79710306;0.00066689;40.45824546;30.89238021;0.44410663;56.29901591;1.96006028;79.53642109;8.13585780;347.11694420;0.02592571;0.01028269;0.34056464;0.04461892;0.02625971;1.19796591;
-0.84160231;-0.79116408;0.00017659;40.49349840;29.93895673;0.45199274;62.57840165;2.05463833;78.59293504;8.24866432;344.69010342;0.03244874;0.00975660;0.34151727;0.04465662;0.02923191;1.45073286;
-0.84037847;-0.79591801;0.00060689;39.16080557;30.57470210;0.44087402;60.92267884;2.09650200;81.65279223;8.30452472;346.18720712;0.03559886;0.00995659;0.33884819;0.04452378;0.03104377;1.52970993;
-0.83961825;-0.79468724;0.00000401;40.07644666;30.55766543;0.44621219;61.04777679;2.09460975;79.33214946;7.86901859;349.81588504;0.03643226;0.00997116;0.33216847;0.04410669;0.02690549;1.31032602;
-0.84117299;-0.79304653;0.00035478;40.03873790;30.13005643;0.45107767;60.83814203;2.04275969;80.47633788;8.43970571;346.06545934;0.03135781;0.00997658;0.34224598;0.04502921;0.03218961;1.54650632;
-0.84017689;-0.79846284;0.00075114;39.13624527;30.88853788;0.43815994;56.67678208;2.02808761;82.15161407;7.82594538;348.17213240;0.03046989;0.01020908;0.33688828;0.04437154;0.03112895;1.50580293;
-0.84069310;-0.79373044;0.00031945;40.19232236;30.20404703;0.44557581;58.82966652;2.01697020;78.62564001;7.99300852;347.82182880;0.02999790;0.00997444;0.34036187;0.04363515;0.02741645;1.35805035;
-0.82438145;-0.81371936;0.00213518;34.02436612;35.24231918;0.38736085;40.76875886;1.99080632;91.81665860;6.39487667;354.69616446;0.03242706;0.01149685;0.31365475;0.04128562;0.02686159;1.40825834;
-0.83601672;-0.80741529;0.00004538;36.95387429;32.59426280;0.41654376;52.40971058;2.10693374;85.71922891;6.99753934;350.57603337;0.03967348;0.01060171;0.32281079;0.04242728;0.02782379;1.44609354;
-0.84179099;-0.79292105;0.00036187;40.17677329;30.15218369;0.45107309;59.72965182;1.98273627;78.43716576;8.48138565;343.37291519;0.02707208;0.01002637;0.34003685;0.04433822;0.02644933;1.32590301;
-0.82232588;-0.81515829;0.00211353;35.37733146;36.19575208;0.38488775;40.87825617;2.01477378;90.76642534;6.11640003;357.60076093;0.03718614;0.01155598;0.30922335;0.04158035;0.02393001;1.34271547;
-0.84373383;-0.77805583;0.00008314;43.94392661;28.01775612;0.48503263;69.31866697;1.98370898;73.59387233;9.55900558;339.42151032;0.02594633;0.00924353;0.36403425;0.04719822;0.03169169;1.43630725;
-0.82159770;-0.81358202;0.00127537;35.70279152;35.87452547;0.38258789;45.29078654;2.19206629;90.02620176;6.02036860;358.55222525;0.04842453;0.01123250;0.31697384;0.03993554;0.02480376;1.40175085;
-0.82018630;-0.81359904;0.00195089;34.07348685;35.94727306;0.37420016;41.96717485;2.12808930;91.97495779;5.88572271;362.41926115;0.04561166;0.01133109;0.31011987;0.03968229;0.02520664;1.53843350;
-0.83691692;-0.80480723;0.00011314;37.00709151;32.25969467;0.41694124;56.22226375;2.14391637;84.38253626;7.33394221;347.16635303;0.04319769;0.01037855;0.31891548;0.04259282;0.02600053;1.46646747;
-0.84047099;-0.79198036;0.00005990;40.98818153;30.77124153;0.44701166;63.01624075;2.09122375;78.90421623;8.32044773;347.10681071;0.03607816;0.00982238;0.33982080;0.04485354;0.02789619;1.45209243;
-0.84088663;-0.79400825;0.00035472;40.39252256;30.71039327;0.44750129;61.40093678;2.05969153;80.23061934;8.34161037;346.39828670;0.03342732;0.00993222;0.34386087;0.04494726;0.03064458;1.49734228;
-0.83386141;-0.80933286;0.00009854;37.23820833;33.26869474;0.41069953;50.08488599;2.07950769;85.91905621;7.01185545;355.37222757;0.03645588;0.01074731;0.32114459;0.04244306;0.02571692;1.32236801;
-0.84063972;-0.80059671;0.00096770;39.27144511;31.65502371;0.44108229;52.67275082;1.88917609;82.10400661;8.71412273;343.64665732;0.01817963;0.01064335;0.33525743;0.04501853;0.02803297;1.30802716;
-0.82994679;-0.80908889;0.00000062;36.85347387;33.64152455;0.40035703;52.24872459;2.22517124;85.83411082;6.48106044;359.54454810;0.04717938;0.01066813;0.31365520;0.04085881;0.02438872;1.29965967;
-0.83256705;-0.81101584;0.00033330;35.99828391;33.76266315;0.40559341;48.70792242;2.06900735;87.92903480;6.95314407;356.19651228;0.03662569;0.01088936;0.31996133;0.04208667;0.02616811;1.38518265;
-0.84260608;-0.78471805;0.00026068;41.67682169;29.08715927;0.46510720;65.04977259;2.00316127;76.47458544;9.05672622;340.18871062;0.02824449;0.00958222;0.35066944;0.04568278;0.02716812;1.42290838;
-0.84520962;-0.77087219;0.00021518;44.08182165;26.33474107;0.49714769;68.56234123;1.84878673;71.36113400;9.78988623;331.66329347;0.01370592;0.00917775;0.36340699;0.04812355;0.03120504;1.44805121;
-0.82763577;-0.81300058;0.00130326;35.48313002;34.58670538;0.39383429;44.79956720;2.08232418;89.17303949;6.27134454;357.62565083;0.03836366;0.01118502;0.31289070;0.04116929;0.02488345;1.37919124;
-0.84265752;-0.78545850;0.00055411;41.87474566;29.01771361;0.46745636;62.89115378;1.92805625;76.18039551;9.03615546;340.75760296;0.02182022;0.00985055;0.34974227;0.04634813;0.02903673;1.27872911;
-0.84016627;-0.79685029;0.00064360;39.53359964;30.76466054;0.43803317;59.11587812;2.07290499;80.51093460;7.66204636;347.62144686;0.03679847;0.01000240;0.33439886;0.04391523;0.02742816;1.44616751;
-0.83963625;-0.80165866;0.00107455;39.18460462;31.76563107;0.43769351;53.92412633;1.96337650;82.29443065;8.15133920;347.32209284;0.02476210;0.01049653;0.33546010;0.04425841;0.02873894;1.28728143;
-0.84201413;-0.79217789;0.00029757;40.45188915;30.15186181;0.45378085;62.04328118;2.03157840;79.21717883;8.86542927;344.25418739;0.02880858;0.00990006;0.34236344;0.04515568;0.02882095;1.41809027;
-0.83463078;-0.81061983;0.00022005;37.39728950;33.82112859;0.41145148;48.82381002;2.03285377;87.01916986;7.22253305;352.84795785;0.03388572;0.01090656;0.32758673;0.04294915;0.02804526;1.45073546;
-0.83459837;-0.81137974;0.00060861;36.91222444;33.33595553;0.41154561;45.29000169;1.92626898;86.66515262;7.14675169;349.40629091;0.02550826;0.01111987;0.32868798;0.04285509;0.02633393;1.31683172;
-0.84046997;-0.79731121;0.00087269;39.20319472;30.94099918;0.43832917;58.64373328;2.04570919;81.62237260;8.11651357;346.67636321;0.03334590;0.01006034;0.33915159;0.04425278;0.02890717;1.51217873;
-0.84044136;-0.79691391;0.00067365;39.49697167;30.90848988;0.44100835;59.85262008;2.08503282;81.25609860;8.03643646;347.79867000;0.03533626;0.00999674;0.33872832;0.04408703;0.03023529;1.50322699;
-0.84211097;-0.79284656;0.00083904;40.68945516;30.14819856;0.45622433;58.01275454;1.92371079;79.42693226;8.57189427;342.67851580;0.02092140;0.01012074;0.34669900;0.04558302;0.03091860;1.37857372;
-0.83917147;-0.80091126;0.00054325;38.94003453;31.48723792;0.43599408;54.09146076;1.99947572;83.20037596;7.80391479;348.08601361;0.02967165;0.01036504;0.33670723;0.04438499;0.03086956;1.47759875;
-0.83414916;-0.80868577;0.00000941;37.18218425;33.10018561;0.40833433;52.05303752;2.14408763;86.39374316;6.85422516;355.86116535;0.04252183;0.01062053;0.32461053;0.04241429;0.02735862;1.44416660;
-0.83923700;-0.79770374;0.00004428;39.37367550;31.05023227;0.43357079;59.41958637;2.10333958;80.33564970;7.62578031;344.17938514;0.03937513;0.01016203;0.32932692;0.04360464;0.02630363;1.45779519;
-0.84052477;-0.79706871;0.00094288;39.21527106;30.69618496;0.44261653;56.47277570;1.99382192;81.01109001;8.05335526;349.01604808;0.02973614;0.01016663;0.33989163;0.04382241;0.02801712;1.36379737;
-0.82686404;-0.80529429;0.00000008;36.63044960;33.84026191;0.39392485;58.11918851;2.43769266;86.44196353;5.96659778;362.13821485;0.06677283;0.01020865;0.31058058;0.03985533;0.02579051;1.58101266;
-0.83015150;-0.81143339;0.00009877;36.28508396;34.26807124;0.39967631;48.33715762;2.10789022;87.62623110;6.58022697;358.00993432;0.04122936;0.01090008;0.31651894;0.04150406;0.02524096;1.31944737;
-0.84430408;-0.77700356;0.00033085;43.91701951;27.63969130;0.48569114;68.03716001;1.93421702;71.95068418;9.57026114;334.94870748;0.02040077;0.00937070;0.35842928;0.04661166;0.02945536;1.36603411;
-0.84104365;-0.79728920;0.00126293;39.50843362;31.21089047;0.44233910;57.60799061;1.98147375;82.03617168;8.53652290;345.28498745;0.02764716;0.01022138;0.34097508;0.04524352;0.03006943;1.47558193;
-0.83744155;-0.80136534;0.00013321;39.26785237;31.66573201;0.42869684;58.00395002;2.21702079;83.64650173;7.43446149;353.59004257;0.04569909;0.01001238;0.33000131;0.04359067;0.02902682;1.59471990;
-0.84213590;-0.78572809;0.00026417;42.31683297;28.75727446;0.46270637;63.88361927;2.02271133;76.78789309;7.94490049;340.64425750;0.03044923;0.00969652;0.35456171;0.04604729;0.02929954;1.51753216;
-0.84062454;-0.79648175;0.00086444;39.10122387;30.47731218;0.44117309;58.39733433;2.03687908;81.30425568;8.02806443;348.17176346;0.03035982;0.01005808;0.33912015;0.04413316;0.02985065;1.45448490;
-0.84019365;-0.79678677;0.00052084;39.05318468;30.92493835;0.44081173;58.54523193;2.03697348;81.79062393;8.16682006;345.63975314;0.03164616;0.01007670;0.33660339;0.04444815;0.02976403;1.55020731;
-0.82825538;-0.80685391;0.00000012;36.63495875;33.63190145;0.39866218;54.89221080;2.33143487;86.05022721;6.24034462;360.70394958;0.05638469;0.01040544;0.31106215;0.04026634;0.02526521;1.40272065;
-0.83655368;-0.80740701;0.00001760;36.66540152;32.44237917;0.41744668;52.16836885;2.08001008;85.92006562;6.96661900;350.66807319;0.03616161;0.01068194;0.31828669;0.04285792;0.02706029;1.43026500;
-0.84029114;-0.79766538;0.00075279;39.73180278;30.92319297;0.43985121;57.21785732;2.03242735;81.23351039;7.89057345;345.68147673;0.02994775;0.01024097;0.33760017;0.04439405;0.02936164;1.44669920;
-0.83935542;-0.80192408;0.00094983;39.58785525;31.50903491;0.43807443;50.35452754;1.88605188;82.40779638;8.65343379;349.23847698;0.01968851;0.01061354;0.34253186;0.04462469;0.02775556;1.24621279;
-0.84207340;-0.79013251;0.00046775;41.38834537;29.96039652;0.45537267;61.57550455;2.00023101;77.51175474;8.47972012;343.45687448;0.02637534;0.00988877;0.34600157;0.04493590;0.02930753;1.34483948;
-0.84186412;-0.78688929;0.00000814;41.89672532;29.44967395;0.45796099;64.48352650;2.04253732;75.95160759;8.35579403;344.11555630;0.02995210;0.00958322;0.34629947;0.04488445;0.02677725;1.34534275;
