Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 600. MAXR = 14. Tempo = 1.42 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.47475997;-0.58402543;0.00000098;89.98767674;85.68587704;0.39922478;140.40633805;3.23922985;89.48960566;56.02005173;446.81335604;0.17992531;0.00932724;0.47795210;0.06533772;0.15379355;5.19683489;
-0.72728392;-0.73072620;0.00240089;65.61923176;75.98978718;0.38358709;116.98949717;3.38240034;85.32407548;13.49021441;393.91452499;0.22124840;0.00728023;0.41881245;0.05076830;0.10954359;6.33446833;
-0.69346630;-0.67211811;0.00026637;74.26676108;85.58439555;0.43742380;137.38151351;3.48851934;105.01641068;25.70362668;352.04741711;0.17250114;0.00928657;0.43680920;0.06939415;0.10228371;5.06877976;
-0.76052454;-0.71985063;0.03887497;35.88480159;59.68451631;0.42276495;123.95545917;3.23028640;99.03442392;26.13453893;352.27528168;0.09748036;0.00826563;0.46916893;0.05159318;0.14768697;6.68242520;
-0.76091374;-0.70690633;0.01045363;50.65381769;73.99267887;0.41576081;155.00045912;3.18151321;118.77708214;22.97245046;386.02851532;0.16440189;0.00637950;0.54874892;0.05939093;0.15273301;5.51236192;
-0.74002721;-0.66166030;0.00055801;70.35297591;70.99669900;0.46020377;150.56277271;3.37633916;98.41671400;26.23504632;355.70993791;0.13585477;0.00679788;0.53898019;0.06914037;0.14155682;5.37826782;
-0.75898385;-0.64801688;0.01016446;58.78369166;63.32810100;0.47230558;165.37634623;3.55986304;118.93930406;36.74947794;323.92920828;0.12639862;0.00622281;0.58365318;0.06795075;0.16448846;6.27581993;
-0.75521573;-0.74249216;0.00249063;43.65087851;63.95042156;0.36819696;129.02324786;3.56813604;130.93679542;18.48876063;456.01048752;0.15093092;0.00686789;0.47505299;0.05639132;0.09606011;4.99699527;
-0.70465629;-0.69663729;0.00183258;63.08078970;80.20079949;0.46411344;158.33958031;3.01350810;112.80424520;6.45478942;445.22051664;0.17570484;0.00955047;0.49646225;0.06489220;0.16544158;5.05525049;
-0.72233810;-0.67170584;0.00025519;41.09000674;79.00690483;0.40073803;138.60803141;3.62059653;142.40033173;40.75697886;372.36783151;0.13365849;0.00719091;0.52649076;0.06242848;0.17164261;5.02332977;
-0.76187624;-0.70024012;0.02681791;20.27149897;69.22499998;0.44647015;181.87572031;3.46114465;157.12916355;39.65716693;296.08405235;0.18998888;0.00733408;0.44542368;0.06759873;0.11188356;6.29147044;
-0.75516135;-0.68643042;0.00142715;47.72217758;63.60326573;0.43381786;133.01758267;3.57539871;126.59393239;29.50469290;333.66796388;0.15938918;0.00755098;0.50102497;0.06626863;0.13764405;5.28182650;
-0.76758493;-0.66081882;0.03383030;55.80400719;65.12653801;0.50086753;175.52687302;3.11843908;156.03309625;45.61812269;289.37542077;0.12342484;0.00680338;0.56694009;0.07520837;0.13674226;8.08655196;
-0.67333143;-0.63724423;0.00019563;58.12260035;77.28690675;0.41239467;149.76348820;3.39599249;104.81203079;49.33608905;353.67180628;0.14769402;0.00771350;0.50536626;0.06263454;0.16079288;5.81589567;
-0.71957294;-0.69415339;0.00045052;58.49234430;85.82087996;0.35683292;126.77282631;3.34736630;106.78835643;26.20651792;380.23635095;0.15588799;0.00630476;0.47594719;0.06113007;0.12627747;5.08228358;
-0.73721973;-0.74282990;0.04191501;40.55636440;62.17364380;0.35318047;78.80467607;3.06327590;110.23256851;5.40504796;484.05261113;0.19184612;0.00671606;0.49286145;0.05676480;0.11661142;6.15641623;
-0.72515343;-0.72094700;0.00727345;39.02397815;73.42741402;0.34786673;139.49364104;3.26265493;132.02771822;8.53973544;375.50507196;0.15374001;0.01038914;0.40010966;0.06791893;0.16672782;5.93945917;
-0.75050554;-0.70097770;0.01366438;48.99874109;75.54102241;0.42875792;138.66708457;3.05808273;139.01806483;15.28570077;318.06618171;0.17918779;0.01020420;0.43740431;0.06924818;0.11255186;3.92279381;
-0.74124360;-0.71047459;0.01809027;58.00772052;64.47659530;0.37468156;139.76507579;3.59552100;93.89590626;10.63073686;379.33761626;0.14818958;0.00841164;0.42118199;0.06670316;0.16046157;5.84070619;
-0.72129627;-0.68931695;0.00308080;53.87126457;83.29817453;0.36786205;140.31548938;3.49237185;125.55322685;29.54859314;482.48976572;0.18503951;0.00526956;0.45949495;0.07221069;0.15178719;4.87765105;
-0.74442249;-0.70711904;0.03205898;32.29799539;74.10973289;0.41574520;110.91730101;3.02286691;136.03551374;17.47856324;392.83840252;0.17683128;0.00818038;0.51749603;0.06435910;0.17717870;4.97592991;
-0.63140362;-0.62320701;0.00068841;63.34891433;79.55177125;0.43503871;138.60536988;3.20878181;108.62096398;54.41661688;359.87429301;0.13687749;0.00893734;0.49763229;0.06521318;0.13142817;5.03479232;
-0.76616913;-0.54080032;0.05662359;41.97339328;29.29131579;0.46984078;153.87092610;3.94426443;163.72549540;20.01395434;334.46387085;0.13646611;0.00512643;0.38638620;0.07121390;0.13899942;4.37479222;
-0.65065426;-0.55173041;0.00065393;69.17695458;105.61538824;0.36612630;179.01788853;3.38333083;121.80310215;36.35937331;267.82806871;0.19029736;0.00808087;0.69755274;0.06683390;0.12722925;3.73908029;
-0.76141879;-0.61599521;0.09119910;94.58033373;32.76746602;0.65782828;205.87154973;3.41613910;168.80132663;11.20510437;381.56408475;0.03551689;0.00648226;0.66845813;0.06700408;0.19225236;9.76897039;
-0.74843491;-0.70691946;0.00315676;61.05067344;75.30512926;0.42478537;134.46594035;3.06902533;104.01533805;17.41007921;371.76208374;0.19409664;0.00755335;0.47983425;0.06516997;0.14877153;5.53811531;
-0.75850185;-0.67798198;0.01293487;48.61986576;65.14171102;0.41739158;124.63279892;3.18749177;116.06595530;28.16885669;345.34000085;0.13312002;0.00690255;0.53132838;0.06984701;0.14404357;4.77613592;
-0.75268529;-0.68915671;0.01747026;63.47695403;57.62770834;0.43350456;133.13228511;3.31352433;117.80885031;24.75509958;400.31300560;0.14234361;0.00687107;0.44594390;0.07323826;0.13500680;5.29075290;
-0.62873469;-0.63718050;0.00052759;76.60730531;93.04348621;0.44716520;136.84628409;2.72403088;92.60111013;26.75794166;406.12633294;0.14064312;0.01006536;0.49236142;0.06203803;0.15770873;5.02329411;
-0.71800824;-0.65800497;0.00289394;63.77132920;68.24021809;0.42099937;135.88767476;3.59976175;110.37616147;23.82879408;343.30736149;0.13273993;0.00670648;0.45242449;0.06916805;0.11597056;5.06384507;
-0.76112553;-0.64138085;0.07230051;63.82238324;55.83278820;0.35052027;115.41795586;3.20914781;114.73538924;14.57012855;504.43300380;0.19992396;0.00382351;0.51469868;0.04780201;0.18666438;4.56502901;
-0.68009515;-0.71032901;0.00504315;59.32870077;95.25557722;0.35218944;147.22923693;3.17602206;122.18530969;9.35046632;396.46682482;0.17320649;0.01155516;0.49436907;0.06031039;0.12890818;4.51914378;
-0.75078223;-0.72460046;0.03346133;32.85752714;59.34153367;0.40111820;122.11751365;3.39308577;125.25689525;13.33285608;345.95158197;0.17066369;0.00796510;0.44423555;0.06623910;0.11936711;6.29064098;
-0.71791077;-0.73280943;0.02636507;50.34525652;70.96054053;0.32579922;123.25666795;3.34298268;127.72265491;24.72201972;411.30671922;0.21939660;0.00744586;0.50488640;0.05120848;0.09196944;6.31862317;
-0.72224531;-0.71522066;0.00548814;57.97670748;73.29431217;0.40238827;152.44666883;3.45820055;110.19864867;12.28702406;519.08073854;0.19989042;0.00682526;0.51542646;0.06092041;0.14823331;4.40798303;
-0.74242711;-0.71331068;0.03278028;60.30857237;79.76509641;0.41894755;142.42331686;2.94840155;155.80024645;14.99008374;478.23198289;0.14890451;0.00616183;0.36235362;0.08131695;0.15468800;5.70713922;
-0.38213947;-0.57314052;0.00001117;96.14256912;70.35385076;0.45534728;177.06820053;3.33699388;91.71840110;64.12871366;497.44735619;0.19196410;0.00951960;0.46666344;0.06281118;0.12658815;4.97659534;
-0.73868265;-0.71738503;0.00928256;47.28788978;83.44317818;0.35502641;127.12183821;3.12742126;134.95771267;19.61405253;353.60090697;0.17420237;0.00811025;0.49803566;0.06376571;0.13169861;5.18183346;
-0.68590567;-0.59558045;0.00130840;72.64023555;82.59849597;0.46842613;150.50207058;3.15861071;99.04458950;15.11594718;337.09789281;0.18317234;0.00613363;0.50499840;0.07358429;0.15645144;4.79282317;
-0.75860420;-0.67190204;0.04733065;69.63336797;62.96518213;0.35731794;127.33379375;3.05287605;101.73718440;23.34416291;386.86819341;0.17029437;0.00479271;0.34922406;0.06275793;0.12805600;5.95193577;
-0.56335916;-0.62610108;0.00026109;69.44407825;70.48127780;0.42045371;167.93312716;3.41015128;95.97872832;35.54456056;426.82157688;0.19041343;0.00989832;0.53787803;0.05724791;0.14168674;5.74430802;
-0.71422915;-0.68673850;0.00131870;87.41842075;83.02427362;0.44724344;125.93958114;3.24613774;91.26299067;17.90019629;430.34082095;0.17027360;0.00678144;0.48541775;0.07074470;0.13285768;6.01998722;
-0.57151233;-0.61797803;0.00037359;70.21971211;56.31877592;0.41862486;135.62161840;3.45952497;95.32013221;44.98343592;427.05749801;0.15180269;0.00913569;0.41746283;0.06502876;0.12752683;5.13247011;
-0.74187394;-0.70711277;0.01374196;43.82273891;72.54992409;0.36509234;121.25539569;3.33756805;111.40529893;23.46021254;387.62881863;0.16467722;0.00693786;0.45003305;0.06192863;0.14947820;4.78275657;
-0.68646301;-0.68438783;0.00270387;75.83799495;94.81375303;0.41511185;120.15501433;2.90720906;87.72374660;22.76991611;421.64670479;0.15457264;0.00800212;0.39727493;0.06283934;0.15732527;5.46680353;
-0.36480548;-0.53962156;0.00003853;81.56404997;81.61273394;0.37434880;156.39271300;2.88590371;114.72342742;69.43582954;447.35884149;0.13148418;0.01065753;0.49061319;0.07255115;0.14857549;4.43461429;
-0.58010828;-0.64856188;0.00139357;72.05379300;81.63090243;0.48647810;102.84306756;3.64185408;134.59063310;41.75423824;536.46201419;0.16950282;0.00945495;0.43054415;0.06641253;0.12337763;4.76745002;
-0.47150382;-0.53556576;0.00058190;63.47743283;70.93169421;0.39490526;129.96061591;2.98301977;107.70338427;71.25487498;301.42687365;0.17924797;0.01194338;0.41453750;0.06929658;0.13291503;4.18106916;
-0.60131552;-0.62469785;0.00091681;66.19474586;74.55045144;0.37873311;166.43239871;3.38921644;97.33349317;41.00857267;443.50012048;0.17350077;0.00728105;0.45179558;0.06731386;0.15612654;4.89522627;
-0.70597600;-0.64926564;0.00371202;72.12728282;74.96460376;0.47388094;113.31828517;3.10805152;92.03617390;40.89211399;332.68114402;0.13545687;0.00904973;0.43348416;0.06017143;0.11564153;5.27051585;
-0.68464953;-0.72424377;0.04282675;52.82880126;74.62273773;0.33165407;86.41576125;3.07952297;214.81321695;5.94521719;555.15029039;0.14559935;0.00923713;0.35230266;0.07585383;0.12454359;6.11692524;
-0.74823151;-0.72149058;0.06522184;34.57588606;32.26510645;0.41490105;145.42266926;3.62083523;152.68631433;17.51793349;371.03844300;0.14794608;0.00900836;0.34572845;0.04777534;0.09840204;5.62854321;
-0.61103433;-0.65695807;0.00154214;69.27243660;99.75269880;0.42443981;113.86316719;3.17719235;120.64630046;52.79673659;491.77780373;0.15729097;0.00683959;0.44031822;0.06611083;0.12228922;5.03731032;
-0.74597164;-0.69543529;0.01943466;60.53479866;51.47742061;0.43551206;122.42624448;3.76359400;81.74561408;21.41819195;387.55181093;0.15750934;0.00825022;0.44809469;0.05828281;0.13450034;5.12007758;
-0.62451344;-0.65000029;0.00205221;83.36249273;69.54821550;0.38952849;121.32729178;3.22315277;76.00607936;25.80665076;451.59471871;0.17138479;0.00897862;0.43298951;0.05708945;0.14214414;4.45017936;
-0.73535644;-0.71643718;0.02474274;50.47037295;80.55294097;0.35967395;172.57949792;3.32068545;135.35446454;11.85392095;391.12070565;0.18498027;0.00776923;0.38931034;0.06826374;0.17323162;5.42815972;
-0.73245641;-0.70426430;0.00426774;43.51848047;51.20771299;0.41312557;143.92784040;3.42333930;137.72154221;7.18016126;386.05065322;0.17602656;0.01123788;0.49221072;0.06631603;0.12883339;5.76372652;
-0.73424659;-0.70133254;0.00708869;38.56063190;78.67481726;0.39674639;142.64145864;3.47088083;127.00126044;33.44389039;386.75630445;0.19338030;0.00655391;0.46886806;0.06207244;0.14599388;5.20754766;
-0.40515970;-0.52009065;0.00038674;73.09362837;78.36220929;0.40345117;131.20959777;3.87548638;120.63162310;50.01102041;441.54858606;0.19786045;0.01527424;0.48647075;0.06329869;0.16856092;4.58780136;
-0.67585784;-0.68500168;0.00206240;42.22705112;74.56776417;0.35834218;124.33330283;3.25192983;130.10858412;36.92563167;513.09696712;0.22489183;0.00593198;0.53889993;0.05365870;0.09426785;4.43457483;
-0.57339684;-0.63302069;0.00096531;61.23796006;73.93345829;0.31883523;122.60859289;3.61452760;103.77172402;62.36558034;423.67140054;0.17915301;0.00709754;0.43456495;0.06069824;0.11884256;5.26015090;
-0.73894597;-0.69593829;0.01938305;40.81287991;68.13461424;0.41928864;146.90499910;3.73357304;166.03096457;27.51340104;425.81682779;0.18805507;0.00726219;0.48313919;0.06917624;0.14965328;4.56971250;
-0.73891179;-0.70409318;0.02109680;50.27106451;78.55934305;0.41950399;125.70013468;3.00429941;89.55347413;27.45007754;338.77086958;0.19752192;0.00763169;0.45158690;0.05751538;0.13996964;6.13681279;
-0.71954689;-0.71333792;0.00616276;76.12494269;83.09996079;0.43022967;130.48735752;2.93357788;92.00680223;16.31644582;434.98074014;0.18331863;0.00784920;0.47720682;0.05831026;0.10163144;4.97900241;
-0.73781753;-0.69035891;0.01113308;76.96058058;72.70361516;0.39976055;184.18500483;3.38031545;87.05035553;10.07489357;347.59633460;0.16997525;0.00718770;0.34129707;0.06715353;0.12984977;7.10557396;
-0.38997265;-0.58586911;0.00031949;41.82436558;55.67106566;0.42741723;163.56451931;3.65204776;150.47271199;83.56143911;462.65734056;0.18609484;0.00949673;0.47313193;0.06090549;0.14440815;3.92513353;
-0.71935604;-0.71540511;0.01119980;54.74694050;84.90279513;0.38701190;152.48263126;3.37049930;132.67439724;13.86032087;403.18301843;0.15172731;0.00916404;0.48237058;0.06436353;0.15376368;5.13567114;
-0.74612961;-0.69031798;0.02408475;73.50942297;70.67082965;0.46904119;155.62589193;3.28720661;101.71330665;17.30873009;393.84657929;0.20968420;0.00576036;0.48733020;0.06251033;0.10718325;5.99082504;
-0.67741816;-0.66237462;0.00217367;52.12726731;87.78008986;0.45243586;150.28989540;3.10528514;112.08924086;52.45822993;412.64017899;0.17551620;0.00606884;0.48537204;0.06001070;0.13369918;5.87978301;
-0.73681398;-0.69892690;0.01333284;64.70281650;69.00678803;0.40209959;125.59032387;3.42006043;119.13496718;12.09369968;360.67304514;0.12548301;0.01080536;0.41069211;0.06789757;0.13075461;4.12508268;
-0.73651929;-0.66036353;0.00884224;55.33490627;75.64255189;0.44890214;149.18909439;3.28704434;119.02146519;35.14609233;336.29903634;0.15495399;0.00718007;0.48646569;0.06892671;0.16512652;5.52861768;
-0.71136595;-0.64087409;0.00415414;59.12733993;84.14014578;0.36376512;98.89301562;3.26827457;125.61371366;37.29584890;407.44280888;0.19425162;0.00526409;0.50774960;0.07624706;0.13252094;4.32801001;
-0.64614972;-0.62309479;0.00144212;63.72041188;88.08873796;0.40307421;110.08200474;3.03013785;109.75947904;55.47606502;432.25363774;0.16352736;0.00592572;0.47808902;0.06930332;0.14615777;4.29145789;
-0.36188243;-0.54482284;0.00006357;96.81594528;80.71155799;0.44498822;169.18453595;3.58922044;88.65511568;75.83173907;498.79432300;0.17560471;0.00955528;0.33053479;0.06088434;0.15753991;5.43129085;
-0.59570489;-0.63095611;0.00078041;85.85007947;76.70539082;0.40641420;122.99688724;3.33546370;88.59098147;43.75445222;458.59671470;0.17798920;0.00790775;0.47541873;0.06660303;0.12939551;5.21810584;
-0.72168003;-0.72083200;0.04751916;51.40197348;82.59563072;0.35388959;134.98689663;3.25839274;87.20928789;6.29730270;427.61353507;0.22957445;0.00671114;0.53538066;0.06084455;0.13788458;4.92160069;
-0.60481936;-0.61357931;0.00073778;68.09036890;79.26702685;0.42814415;130.71237108;2.76702853;90.36317530;38.78699378;360.76883207;0.15988060;0.01015005;0.41700376;0.06232157;0.15968009;5.09021655;
-0.71781158;-0.70405963;0.02345614;63.99949076;77.78195838;0.48217969;145.12645856;3.08382779;82.17430126;6.49605344;465.72146019;0.18613552;0.00610847;0.49297713;0.05742269;0.16306019;4.38865986;
-0.14368147;-0.48898010;0.00016043;99.37611526;95.39261409;0.39305194;181.75073719;3.01979964;145.98083539;117.89904561;534.65615940;0.17157017;0.01183026;0.42941279;0.06956244;0.13451087;4.99141025;
-0.50574002;-0.61497592;0.00084127;87.75296304;87.12778687;0.45936582;138.91863692;3.23964294;102.25776635;48.81168196;503.55830293;0.19058683;0.00882550;0.48724987;0.06560519;0.12414541;4.79062197;
-0.70329101;-0.71238014;0.01391638;43.51899581;88.12527914;0.39255664;126.10255626;2.89904328;154.49481990;26.23718664;413.88689243;0.15863953;0.00862963;0.48938649;0.06416342;0.13493269;4.77277899;
-0.72669290;-0.69113613;0.00542351;56.43390378;70.64332213;0.45632540;137.05124961;3.52024734;103.90760516;36.06362771;400.69895575;0.17588121;0.00704305;0.45172152;0.06173468;0.12225276;5.48879988;
-0.57811489;-0.39555139;0.00075674;89.94185822;80.24812184;0.40801370;146.32515870;3.15053646;92.69623267;12.26651237;207.98994363;0.16249231;0.01064774;0.50695977;0.08196913;0.10853451;3.24814265;
-0.61566738;-0.63602954;0.00251236;74.01322536;75.54867841;0.37197265;151.06775839;3.01673777;80.34678942;30.61643579;394.09653204;0.16290553;0.00905093;0.40886732;0.06305576;0.13710980;4.82759326;
-0.74573073;-0.69077572;0.04459623;54.74100194;73.00188702;0.38693784;130.60405904;3.25952480;145.80581298;24.85057098;425.34589026;0.19866507;0.00601600;0.50143330;0.06373308;0.14600033;4.38644559;
-0.71040674;-0.71171179;0.01351129;61.79148627;87.10284356;0.41274271;129.56648668;2.93567588;106.33778050;11.09651630;440.15098961;0.17147738;0.00857297;0.44397183;0.06960605;0.16052046;5.23565972;
-0.30250720;-0.48666614;0.00006071;71.28095337;56.70826842;0.45390909;208.74872633;3.26916082;117.96877485;24.04246371;514.01339316;0.19509822;0.01471588;0.44069583;0.06448954;0.16799395;6.80795327;
-0.66381729;-0.65768245;0.00490761;55.14618286;88.54035856;0.44810546;169.78819227;3.46817269;138.72325995;33.16319661;384.54025984;0.17935066;0.00994902;0.58484530;0.06307994;0.12740885;4.57230188;
-0.70436991;-0.61066433;0.00371792;68.59068891;88.42563079;0.42336155;113.03255027;3.10559562;97.95794485;39.22715421;399.48269104;0.13605267;0.00502353;0.49944753;0.06980095;0.16326416;4.64544395;
-0.64218862;-0.57353739;0.00309229;55.15472257;79.29615024;0.45951855;161.50003710;3.61121071;104.62741265;19.20445443;368.97276398;0.18678911;0.00453172;0.38768719;0.06348332;0.14969443;5.84197248;
-0.44578536;-0.55951027;0.00074271;89.81639166;98.14439869;0.38200324;181.82506218;4.06646951;110.45214652;71.94651070;443.46871460;0.12483963;0.01013368;0.57130715;0.06741023;0.15449130;4.82394650;
-0.32008565;-0.53238824;0.00032787;63.41731767;76.75669658;0.39949254;140.37825138;3.12479807;133.28609724;56.56753624;500.61250342;0.20579086;0.01383623;0.39811594;0.05942798;0.15910674;5.31614313;
