Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 2200. MAXR = 8. Tempo = 4.75 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.82466414;-0.79256503;0.00000116;37.04464532;33.63644635;0.39545053;74.38329282;2.70713499;88.48966335;6.68645421;368.10152503;0.09308529;0.00894388;0.32696896;0.04204762;0.04234814;2.59195077;
-0.82360378;-0.80144681;0.00021252;36.49173828;34.46766382;0.39096507;62.94530901;2.62509528;87.67859247;5.97374628;363.04684599;0.08303881;0.00982139;0.30935042;0.03910056;0.02819092;1.86300316;
-0.82317569;-0.80071129;0.00003403;36.92055573;34.19510487;0.38883420;63.44766975;2.67581109;88.16912446;5.75229380;362.22438915;0.08573826;0.00985630;0.31326009;0.03956523;0.03080442;1.99297221;
-0.82380534;-0.80094503;0.00096428;36.15044909;34.45622323;0.38950173;65.12963598;2.67936148;90.56416105;6.07951326;366.70853567;0.08836461;0.00966726;0.31932030;0.04014496;0.03288582;2.08051306;
-0.82714023;-0.79609420;0.00020957;37.58039139;33.66563147;0.40306788;70.97184840;2.63818595;85.75845605;6.29914828;361.70618747;0.08679200;0.00936485;0.32353183;0.04046247;0.03287522;1.94403482;
-0.82473811;-0.79937273;0.00006717;36.93088561;33.80089206;0.39291600;64.82057402;2.64893342;87.37659758;5.89009871;362.26095494;0.08549673;0.00967226;0.31478273;0.03982940;0.03086036;1.96759972;
-0.81404791;-0.79054000;0.00000004;34.00483895;34.70754695;0.37664623;71.46682490;2.85494182;97.08399599;6.02919963;367.71462439;0.10714069;0.00919858;0.32447854;0.04170933;0.04897060;3.28193165;
-0.82625862;-0.80045384;0.00043908;37.23446027;33.94212488;0.39351936;65.15240131;2.60997398;87.48029959;5.41120158;365.52626334;0.08199731;0.00964435;0.31719920;0.04035623;0.03205856;1.98553027;
-0.82435608;-0.80028106;0.00030931;35.94584334;33.70459062;0.39084623;64.50316258;2.64005156;88.42925519;5.63258733;360.74573626;0.08450328;0.00971219;0.31546423;0.03939615;0.03019329;1.96315737;
-0.82735830;-0.79484220;0.00001429;36.84026446;33.35206518;0.39920584;71.84314814;2.64780384;86.68582309;6.60929303;362.29451418;0.08475896;0.00910630;0.31867011;0.04117705;0.03448056;2.11485871;
-0.82338996;-0.79820650;0.00000056;36.28274124;33.93061173;0.38731648;66.64556954;2.68506151;88.43524864;5.86518733;360.89262436;0.09006331;0.00957447;0.31421175;0.03989430;0.03360997;2.22674280;
-0.82326282;-0.80063748;0.00017147;36.01620286;33.94950052;0.38905665;63.30469490;2.66284346;88.17181757;5.59178751;361.57798415;0.08619904;0.00984440;0.30767626;0.03897417;0.02802188;1.97306615;
-0.82241301;-0.80161922;0.00021252;35.85030396;34.32930631;0.38389424;61.90401451;2.63749836;88.25723834;5.23166062;362.97073007;0.08601801;0.00990412;0.30596392;0.03876289;0.02865484;1.96779605;
