Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 4400. MAXR = 4. Tempo = 9.05 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.82035038;-0.80974892;0.00000034;35.04635243;35.85464075;0.37515451;52.01472427;2.44797038;91.50852099;5.82361284;366.83740845;0.07145796;0.01062291;0.30515420;0.03958037;0.02694074;1.63504199;
-0.84144319;-0.80764503;0.00048921;37.41246226;32.56830358;0.43077411;49.31932947;1.83022485;85.85160459;8.00691009;332.46654812;0.01926479;0.01104728;0.33264469;0.04547093;0.02681389;1.50992735;
-0.84398631;-0.80074468;0.00135144;39.25947792;31.36960278;0.45065341;51.24601857;1.74559187;83.00087440;8.75799929;327.28942387;0.01060979;0.01088446;0.34239935;0.04723837;0.02873046;1.48321233;
-0.84437678;-0.79304476;0.00025490;41.68273350;30.56992864;0.46114967;55.90822069;1.80682395;78.67910807;8.82348530;327.92823381;0.01540698;0.01049127;0.34844401;0.04701134;0.03030441;1.51549451;
-0.84215205;-0.79923976;0.00011427;40.82486683;31.32711745;0.44570842;52.15865546;1.84471000;81.38308227;8.41052138;332.57435091;0.01914161;0.01074246;0.34498054;0.04659888;0.02888373;1.50577365;
-0.83493101;-0.81337032;0.00095947;36.25045142;34.10653450;0.41307511;42.39655633;1.80921332;88.84482922;7.47423590;340.68838245;0.01708794;0.01156565;0.32779719;0.04433386;0.02825050;1.38094357;
-0.84398904;-0.79763681;0.00129442;39.75455964;30.95505739;0.45241795;53.61201164;1.79273564;81.31410304;8.62732255;329.85739678;0.01423097;0.01067230;0.34225177;0.04660625;0.02861050;1.46326233;
-0.84251535;-0.79679931;0.00007978;40.40042388;31.16284558;0.44931864;56.76250124;1.91504172;80.26617479;8.49225379;333.43411673;0.02421236;0.01042278;0.34050304;0.04584020;0.02762545;1.48015900;
-0.83314382;-0.81051723;0.00000121;36.44483525;33.56096658;0.40708802;48.65656514;2.05657189;87.33510691;6.89160806;355.76980807;0.03420989;0.01085087;0.32019891;0.04228790;0.02645946;1.36379627;
-0.83813552;-0.81170799;0.00069541;37.18729684;34.09949900;0.42385576;44.12128386;1.74553466;88.92119186;8.38366858;337.85178098;0.01274299;0.01140820;0.33762171;0.04620163;0.03066190;1.51347712;
-0.83608447;-0.81228010;0.00011938;36.86598789;34.14040926;0.41642242;45.83185351;1.85417819;88.11030710;7.66975279;339.71096515;0.01937316;0.01146695;0.32691644;0.04492791;0.02740789;1.31746353;
-0.84078462;-0.80797505;0.00019873;37.96413765;32.79368317;0.43143589;47.27433907;1.79493459;86.07310499;8.46861751;334.55657412;0.01372511;0.01114429;0.34059617;0.04548001;0.02996652;1.53832243;
-0.83133828;-0.81407888;0.00066076;36.24953443;35.08940180;0.40612111;42.83552364;1.85997678;89.21010423;7.50565601;345.47969055;0.01971302;0.01152436;0.32524096;0.04360501;0.02722206;1.27253227;
-0.84469506;-0.78261595;0.00000839;43.49013700;28.37270001;0.47902351;62.98372604;1.86230259;74.57747718;9.31513477;327.60778516;0.01779720;0.00977734;0.35840344;0.04772250;0.02913718;1.50940803;
-0.84147861;-0.79226032;0.00000024;40.72475443;30.25636298;0.45136222;61.17070670;2.04009364;78.35648024;8.31912342;343.04866022;0.03151868;0.00994701;0.33979869;0.04436578;0.02726268;1.43180125;
-0.83387359;-0.81252733;0.00024626;36.86916071;34.75414979;0.40854182;47.33647789;1.96612676;88.89966975;7.84874889;347.40557616;0.02870432;0.01114694;0.32989769;0.04385376;0.02969593;1.49705154;
-0.83484352;-0.81251663;0.00025086;36.37118439;34.19689355;0.40576718;45.33525042;1.91870166;89.20469091;7.24544480;342.35171324;0.02659887;0.01127224;0.32557238;0.04407860;0.02767353;1.59651426;
-0.83667269;-0.81183266;0.00001281;37.38194679;33.95981742;0.41447583;45.38993901;1.85266340;88.00373005;7.93940283;343.08126946;0.02025992;0.01116410;0.33676660;0.04463670;0.02958942;1.49386265;
-0.84245384;-0.80643661;0.00058112;39.50601271;32.30026104;0.43441876;48.36113502;1.81729595;84.48883849;8.05517861;335.46120260;0.01890463;0.01081863;0.34616533;0.04603755;0.03063262;1.57707491;
-0.84556189;-0.78100713;0.00011015;43.26342134;28.52270871;0.48823064;64.58897755;1.79318818;75.13682518;10.04228421;317.38208246;0.01193773;0.00992510;0.36339001;0.04900456;0.03133106;1.60746063;
-0.84364082;-0.79836363;0.00084914;40.28195483;31.30732996;0.45291217;52.95843721;1.76767125;81.07354485;8.75944638;327.19657260;0.01240392;0.01085339;0.34289235;0.04708421;0.02643629;1.43370956;
-0.83119612;-0.81408426;0.00095209;35.80506622;35.14540012;0.40118465;43.57199145;1.91835545;90.25138125;7.18829926;346.41272416;0.02680763;0.01143876;0.32380560;0.04344772;0.02826589;1.46644677;
-0.84248214;-0.80337721;0.00112271;39.26891842;31.91492296;0.44221708;49.48516114;1.76842559;83.20272020;8.78869019;332.13920977;0.01156796;0.01090910;0.34718184;0.04585456;0.02855528;1.46962708;
