Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 4200. MAXR = 4. Tempo = 8.65 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.82035038;-0.80974892;0.00000034;35.04635243;35.85464075;0.37515451;52.01472427;2.44797038;91.50852099;5.82361284;366.83740845;0.07145796;0.01062291;0.30515420;0.03958037;0.02694074;1.63504199;
-0.84519742;-0.77830520;0.00000021;44.85744750;28.34621407;0.49250276;64.94599058;1.81539072;71.65289106;10.02755897;326.47434046;0.01158696;0.00974748;0.36048174;0.04783921;0.02819318;1.34823841;
-0.84348525;-0.79786906;0.00089426;40.14100752;31.06805986;0.45286343;52.58140170;1.77652741;80.97926722;8.70175610;330.59654802;0.01283995;0.01070158;0.34697102;0.04632543;0.02948964;1.45618081;
-0.83518680;-0.81259733;0.00036409;36.34027185;33.72076576;0.41258995;44.71769140;1.88867963;88.76107609;7.52744777;345.58112916;0.02256516;0.01125925;0.32972519;0.04394422;0.02759685;1.39131234;
-0.84468675;-0.79407466;0.00120025;39.46714630;30.00003368;0.45959952;55.95001462;1.81923995;80.82319975;8.98499757;329.39937229;0.01558415;0.01036758;0.34555555;0.04645762;0.03000512;1.51720637;
-0.83289057;-0.81452291;0.00280830;35.55933282;34.61688566;0.40719274;38.53732402;1.73297210;91.39376083;7.75755151;337.76698802;0.01083003;0.01188854;0.32714755;0.04525875;0.02903643;1.52656040;
-0.84585295;-0.78444047;0.00097814;43.12136240;29.16558862;0.48377601;60.54187080;1.76944377;75.92813937;9.68391195;330.97915451;0.01045901;0.00999637;0.35938845;0.04829673;0.03139044;1.47684174;
-0.83690917;-0.81179358;0.00005316;36.99066157;34.02845700;0.41528595;44.50849137;1.81427925;88.09235650;7.97566212;336.90499702;0.01456304;0.01138536;0.33064109;0.04484510;0.03141555;1.49509305;
-0.83755617;-0.81113617;0.00002141;37.29124839;33.73294340;0.41881960;45.78435780;1.83536949;87.30933438;7.91428283;340.26837420;0.01839312;0.01122380;0.33340154;0.04466617;0.02993403;1.45563647;
-0.84432170;-0.79258056;0.00053499;40.81596146;30.08017499;0.45788963;56.96994667;1.82365850;78.71238653;8.64292687;327.99130749;0.01639656;0.01041250;0.34517250;0.04674105;0.02789018;1.43519037;
-0.84499399;-0.78893090;0.00117491;41.46338794;29.71933565;0.47168844;57.77068042;1.77115996;78.20039743;9.41689717;328.22062606;0.01052982;0.01025370;0.35189546;0.04750680;0.02841263;1.46636299;
-0.84437201;-0.79117658;0.00020626;41.36676603;29.93267841;0.46460697;57.68700254;1.85403111;78.75128916;9.02812910;331.06344089;0.01697711;0.01025471;0.34760525;0.04698053;0.03049368;1.49445668;
-0.84390479;-0.79712317;0.00093372;39.72673234;30.68994793;0.45503838;53.63937152;1.80594512;81.59277168;8.91674002;331.15268953;0.01516674;0.01061205;0.34594043;0.04647523;0.02943750;1.55036188;
-0.84296033;-0.78848322;0.00000226;41.79824380;29.54098130;0.46523661;61.38135356;1.95583267;77.95891449;8.94090383;336.58775529;0.02373164;0.00992079;0.35157664;0.04637140;0.03075294;1.51457492;
-0.84359826;-0.79731337;0.00082434;40.39773602;30.97504250;0.45224342;52.87009277;1.78235248;80.64034004;8.83611428;328.84441352;0.01365779;0.01065468;0.34567213;0.04644429;0.02766129;1.51061156;
-0.84226779;-0.79901640;0.00044332;40.20342801;31.05095727;0.44727355;53.00996284;1.86953327;81.33210722;8.24501797;334.63392314;0.01846246;0.01067408;0.34269563;0.04573324;0.02929142;1.46953551;
