2017-11-12;4.28;0.00;0.00;23.57;1.00
2017-11-13;4.15;0.00;0.00;22.56;1.00
2017-11-14;4.74;0.00;0.00;22.07;1.00
2017-11-15;4.89;0.00;0.00;21.14;1.00
2017-11-16;4.42;6.18;0.00;20.72;1.00
2017-11-17;4.64;0.68;0.00;24.16;1.00
2017-11-18;5.07;6.52;0.00;21.05;1.00
2017-11-19;5.24;0.00;0.00;21.48;1.00
2017-11-20;4.62;29.28;0.00;21.07;1.00
2017-11-21;5.09;14.51;0.00;25.99;1.00
2017-11-22;5.05;0.96;0.00;23.76;1.00
2017-11-23;4.88;0.00;0.00;17.05;1.00
2017-11-24;4.46;0.00;0.00;15.44;1.00
2017-11-25;4.03;11.18;0.00;15.86;1.00
2017-11-26;4.13;1.18;0.00;18.85;1.00
2017-11-27;4.72;37.35;0.00;38.95;1.00
2017-11-28;4.44;0.10;0.00;25.95;1.00
2017-11-29;4.41;0.00;0.00;22.07;1.00
2017-11-30;4.31;0.00;0.00;20.36;1.00
2017-12-01;4.98;0.00;0.00;19.96;1.00
2017-12-02;4.54;0.00;0.00;18.82;1.00
2017-12-03;4.47;0.00;0.00;18.31;1.00
2017-12-04;4.30;0.02;0.00;17.90;1.00
2017-12-05;4.30;1.12;0.00;20.40;1.00
2017-12-06;4.29;1.85;0.00;24.26;1.00
2017-12-07;4.44;17.23;0.00;27.75;1.00
2017-12-08;4.24;0.07;0.00;23.02;1.00
2017-12-09;3.91;0.00;0.00;20.70;1.00
2017-12-10;3.95;0.00;0.00;20.09;1.00
2017-12-11;3.86;0.00;0.00;19.35;1.00
2017-12-12;4.21;0.00;0.00;18.69;1.00
2017-12-13;4.26;0.00;0.00;18.41;1.00
2017-12-14;4.29;0.16;0.00;18.28;1.00
2017-12-15;4.32;0.00;0.00;17.87;1.00
2017-12-16;4.86;0.00;0.00;17.67;1.00
2017-12-17;4.94;0.00;0.00;17.28;1.00
2017-12-18;5.34;16.72;0.00;19.22;1.00
2017-12-19;5.02;0.07;0.00;17.59;1.00
2017-12-20;4.84;14.37;0.00;15.10;1.00
2017-12-21;4.48;5.43;0.00;21.70;1.00
2017-12-22;3.88;1.63;0.00;19.25;1.00
2017-12-23;4.35;4.51;0.00;17.35;1.00
2017-12-24;4.41;25.21;0.00;33.33;1.00
2017-12-25;4.64;19.39;0.00;30.34;1.00
2017-12-26;4.31;12.48;0.00;43.90;1.00
2017-12-27;4.55;19.44;0.00;45.64;1.00
2017-12-28;4.54;3.01;0.00;44.65;1.00
2017-12-29;4.56;25.70;0.00;55.08;1.00
2017-12-30;4.51;9.60;0.00;51.72;1.00
2017-12-31;3.67;2.73;0.00;38.42;1.00
2018-01-01;3.86;28.33;0.00;58.03;1.00
2018-01-02;4.08;71.01;0.00;312.02;1.00
2018-01-03;4.06;0.65;0.00;152.75;1.00
2018-01-04;3.80;0.00;0.00;63.58;1.00
2018-01-05;4.24;0.00;0.00;54.21;1.00
2018-01-06;4.20;13.75;0.00;59.33;1.00
2018-01-07;4.42;1.76;0.00;62.03;1.00
2018-01-08;4.37;0.00;0.00;46.25;1.00
2018-01-09;4.04;6.98;0.00;46.07;1.00
2018-01-10;4.29;5.30;0.00;52.21;1.00
2018-01-11;3.52;0.65;0.00;41.76;1.00
2018-01-12;3.37;25.23;0.00;40.49;1.00
2018-01-13;3.50;25.35;0.00;89.64;1.00
2018-01-14;4.24;10.57;0.00;65.20;1.00
2018-01-15;4.38;19.07;0.00;76.17;1.00
2018-01-16;4.39;4.23;0.00;74.71;1.00
