Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 400. MAXR = 15. Tempo = 1.00 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.47475997;-0.58402543;0.00000098;89.98767674;85.68587704;0.39922478;140.40633805;3.23922985;89.48960566;56.02005173;446.81335604;0.17992531;0.00932724;0.47795210;0.06533772;0.15379355;5.19683489;
-0.76141879;-0.61599521;0.09119910;94.58033373;32.76746602;0.65782828;205.87154973;3.41613910;168.80132663;11.20510437;381.56408475;0.03551689;0.00648226;0.66845813;0.06700408;0.19225236;9.76897039;
-0.62873469;-0.63718050;0.00052759;76.60730531;93.04348621;0.44716520;136.84628409;2.72403088;92.60111013;26.75794166;406.12633294;0.14064312;0.01006536;0.49236142;0.06203803;0.15770873;5.02329411;
-0.71422915;-0.68673850;0.00131870;87.41842075;83.02427362;0.44724344;125.93958114;3.24613774;91.26299067;17.90019629;430.34082095;0.17027360;0.00678144;0.48541775;0.07074470;0.13285768;6.01998722;
-0.72728392;-0.73072620;0.00240089;65.61923176;75.98978718;0.38358709;116.98949717;3.38240034;85.32407548;13.49021441;393.91452499;0.22124840;0.00728023;0.41881245;0.05076830;0.10954359;6.33446833;
-0.65065426;-0.55173041;0.00065393;69.17695458;105.61538824;0.36612630;179.01788853;3.38333083;121.80310215;36.35937331;267.82806871;0.19029736;0.00808087;0.69755274;0.06683390;0.12722925;3.73908029;
-0.73681398;-0.69892690;0.01333284;64.70281650;69.00678803;0.40209959;125.59032387;3.42006043;119.13496718;12.09369968;360.67304514;0.12548301;0.01080536;0.41069211;0.06789757;0.13075461;4.12508268;
-0.70465629;-0.69663729;0.00183258;63.08078970;80.20079949;0.46411344;158.33958031;3.01350810;112.80424520;6.45478942;445.22051664;0.17570484;0.00955047;0.49646225;0.06489220;0.16544158;5.05525049;
-0.75078223;-0.72460046;0.03346133;32.85752714;59.34153367;0.40111820;122.11751365;3.39308577;125.25689525;13.33285608;345.95158197;0.17066369;0.00796510;0.44423555;0.06623910;0.11936711;6.29064098;
-0.73535644;-0.71643718;0.02474274;50.47037295;80.55294097;0.35967395;172.57949792;3.32068545;135.35446454;11.85392095;391.12070565;0.18498027;0.00776923;0.38931034;0.06826374;0.17323162;5.42815972;
-0.75050554;-0.70097770;0.01366438;48.99874109;75.54102241;0.42875792;138.66708457;3.05808273;139.01806483;15.28570077;318.06618171;0.17918779;0.01020420;0.43740431;0.06924818;0.11255186;3.92279381;
-0.75850185;-0.67798198;0.01293487;48.61986576;65.14171102;0.41739158;124.63279892;3.18749177;116.06595530;28.16885669;345.34000085;0.13312002;0.00690255;0.53132838;0.06984701;0.14404357;4.77613592;
-0.74242711;-0.71331068;0.03278028;60.30857237;79.76509641;0.41894755;142.42331686;2.94840155;155.80024645;14.99008374;478.23198289;0.14890451;0.00616183;0.36235362;0.08131695;0.15468800;5.70713922;
-0.38997265;-0.58586911;0.00031949;41.82436558;55.67106566;0.42741723;163.56451931;3.65204776;150.47271199;83.56143911;462.65734056;0.18609484;0.00949673;0.47313193;0.06090549;0.14440815;3.92513353;
-0.73721973;-0.74282990;0.04191501;40.55636440;62.17364380;0.35318047;78.80467607;3.06327590;110.23256851;5.40504796;484.05261113;0.19184612;0.00671606;0.49286145;0.05676480;0.11661142;6.15641623;
-0.76112553;-0.64138085;0.07230051;63.82238324;55.83278820;0.35052027;115.41795586;3.20914781;114.73538924;14.57012855;504.43300380;0.19992396;0.00382351;0.51469868;0.04780201;0.18666438;4.56502901;
-0.44578536;-0.55951027;0.00074271;89.81639166;98.14439869;0.38200324;181.82506218;4.06646951;110.45214652;71.94651070;443.46871460;0.12483963;0.01013368;0.57130715;0.06741023;0.15449130;4.82394650;
-0.47465127;-0.62821128;0.00149059;41.39520381;80.23989864;0.30859195;121.14245144;3.83035600;173.76316772;61.58387164;405.05187712;0.19857363;0.01187054;0.62014041;0.04766744;0.10751047;4.21520621;
-0.72515343;-0.72094700;0.00727345;39.02397815;73.42741402;0.34786673;139.49364104;3.26265493;132.02771822;8.53973544;375.50507196;0.15374001;0.01038914;0.40010966;0.06791893;0.16672782;5.93945917;
-0.64614972;-0.62309479;0.00144212;63.72041188;88.08873796;0.40307421;110.08200474;3.03013785;109.75947904;55.47606502;432.25363774;0.16352736;0.00592572;0.47808902;0.06930332;0.14615777;4.29145789;
-0.67741816;-0.66237462;0.00217367;52.12726731;87.78008986;0.45243586;150.28989540;3.10528514;112.08924086;52.45822993;412.64017899;0.17551620;0.00606884;0.48537204;0.06001070;0.13369918;5.87978301;
-0.67175594;-0.71066433;0.00676120;57.47396606;100.87993602;0.38765869;139.59887215;3.50268318;119.84225137;21.08473900;376.45414293;0.16734986;0.00985244;0.43607081;0.06167422;0.11189950;5.06964717;
