Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 800. MAXR = 13. Tempo = 1.84 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.47475997;-0.58402543;0.00000098;89.98767674;85.68587704;0.39922478;140.40633805;3.23922985;89.48960566;56.02005173;446.81335604;0.17992531;0.00932724;0.47795210;0.06533772;0.15379355;5.19683489;
-0.70009242;-0.71745451;0.00018766;39.40979954;81.67082079;0.35680381;125.26650488;3.29404759;139.23040699;27.99768576;407.85047287;0.17204321;0.00878184;0.45850537;0.05987504;0.12883994;4.53898944;
-0.77285601;-0.67818458;0.01347563;48.96490543;55.26894355;0.52915898;171.24220834;2.93004274;99.12585487;22.29076208;518.58746563;0.08603242;0.00466744;0.23758133;0.06167554;0.18482092;3.63890676;
-0.71595503;-0.70554398;0.00009384;57.69137276;81.26540207;0.44074295;142.09575155;3.59323958;118.10873393;19.93541646;399.11762354;0.16555226;0.00816270;0.47053412;0.06206579;0.13740699;4.66214428;
-0.68475867;-0.65235461;0.00005466;77.47227694;75.11146606;0.42701181;148.16506384;3.52376144;93.78078032;31.78349612;420.48755145;0.17707312;0.00745461;0.52540242;0.06890933;0.14421136;5.08978775;
-0.75521573;-0.74249216;0.00249063;43.65087851;63.95042156;0.36819696;129.02324786;3.56813604;130.93679542;18.48876063;456.01048752;0.15093092;0.00686789;0.47505299;0.05639132;0.09606011;4.99699527;
-0.73713432;-0.72164051;0.00019213;60.58970412;82.73609726;0.40143308;132.10258880;3.18865522;109.55600495;13.83224004;436.21614500;0.19660610;0.00662953;0.51456528;0.06237593;0.14583220;5.23764625;
-0.76032376;-0.73399097;0.01714233;27.85208722;63.04630687;0.43302940;152.14579192;3.22620491;164.92175570;19.86490064;423.17576564;0.17277697;0.00729588;0.34704620;0.06490731;0.12412180;5.67321146;
-0.76840862;-0.70661637;0.03322741;57.55957109;62.83355742;0.45723098;137.96726857;3.16946720;137.78142214;14.15645813;404.62184665;0.15125416;0.00631075;0.45934796;0.06664181;0.13303204;5.58650252;
-0.76071412;-0.71376181;0.00143382;47.16597848;54.75018296;0.39882405;106.16540314;3.03266369;110.08182039;22.54179004;390.64731207;0.18427661;0.00701331;0.46453715;0.06458289;0.12928217;4.86558444;
-0.74827401;-0.69889227;0.00085955;58.45695006;67.95568963;0.36390107;122.33382017;3.04831342;104.68758954;21.03587478;382.79955951;0.13742816;0.00680211;0.56706404;0.06422555;0.15658233;4.98275073;
-0.74675472;-0.72217411;0.00211232;56.28996199;72.78695507;0.41438599;151.13946763;3.35305524;110.86361747;13.67399268;418.49079178;0.15955313;0.00624767;0.43703035;0.06249881;0.12506062;5.81133825;
-0.76866907;-0.71421243;0.03981021;49.49812037;46.77645947;0.33863333;124.78263502;3.47435759;127.06747861;26.19803038;436.21464782;0.14455054;0.00456150;0.47753919;0.06261390;0.15456812;6.89787013;
-0.76604398;-0.73138226;0.00264688;43.64904970;66.79303029;0.37296945;129.34338239;2.95523682;114.06221068;17.94727447;358.27485734;0.15920210;0.00740282;0.42826489;0.06343606;0.12856914;5.89329378;
-0.77156720;-0.64785613;0.00851333;30.62565880;42.01258073;0.40680988;68.03731856;3.48615988;121.10874116;43.50394722;416.12837330;0.21336384;0.00371375;0.45835806;0.05543611;0.14959976;5.71435392;
-0.73721973;-0.74282990;0.04191501;40.55636440;62.17364380;0.35318047;78.80467607;3.06327590;110.23256851;5.40504796;484.05261113;0.19184612;0.00671606;0.49286145;0.05676480;0.11661142;6.15641623;
-0.75516135;-0.68643042;0.00142715;47.72217758;63.60326573;0.43381786;133.01758267;3.57539871;126.59393239;29.50469290;333.66796388;0.15938918;0.00755098;0.50102497;0.06626863;0.13764405;5.28182650;
-0.73781736;-0.72816427;0.00024448;18.99204023;71.08009207;0.39882606;101.31909934;2.86761968;171.77048399;23.81188986;306.50725073;0.16912413;0.01330549;0.33258178;0.06033609;0.09947951;5.27862971;
-0.74314828;-0.73875520;0.00095997;53.16292449;67.56399569;0.37662442;142.50398452;3.73367438;123.60048429;7.35245861;465.90503580;0.19742795;0.00691006;0.50120647;0.05990838;0.12953688;5.67754532;
-0.76763179;-0.72457028;0.01070360;37.01535243;73.69431283;0.42703750;145.13301553;2.98558949;130.21914056;18.07891015;422.13164281;0.17899457;0.00618966;0.51662592;0.06086276;0.13767137;5.66672035;
-0.74508711;-0.72251493;0.00092981;50.24957485;73.26776848;0.38782278;139.32727878;3.56194637;122.59947089;16.79785300;390.89054013;0.19789091;0.00760559;0.48768461;0.06338774;0.12781963;4.80970800;
-0.76159358;-0.71406585;0.00261217;39.44517398;68.75913837;0.42007885;154.09566526;3.44501103;145.99809922;20.37994530;357.12246500;0.15984929;0.00807008;0.48726161;0.06688294;0.14326092;5.68994635;
-0.76794323;-0.70694122;0.01226954;44.93695648;62.19814413;0.40893211;139.96681601;3.15307538;125.38357762;18.78288556;375.14762269;0.15422895;0.00564733;0.49685315;0.05877567;0.09832979;5.73428181;
-0.74059747;-0.72428664;0.00022770;55.47146264;71.90684385;0.37364299;99.88678985;3.20629195;114.06533043;13.26503955;413.54001056;0.16386788;0.00696941;0.48371383;0.05978473;0.13116103;4.95207356;
