Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 3800. MAXR = 4. Tempo = 7.95 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.82035038;-0.80974892;0.00000034;35.04635243;35.85464075;0.37515451;52.01472427;2.44797038;91.50852099;5.82361284;366.83740845;0.07145796;0.01062291;0.30515420;0.03958037;0.02694074;1.63504199;
-0.84010243;-0.80664340;0.00011167;39.33620176;32.63678023;0.43746914;46.87394620;1.81395673;86.10779134;8.79101202;345.18946075;0.01364282;0.01089338;0.34977556;0.04617134;0.03226450;1.56859627;
-0.84278577;-0.79753706;0.00083576;40.09739313;31.23607025;0.44866091;55.39499610;1.86317173;80.51455960;8.20865253;331.67690853;0.02097389;0.01055901;0.34396482;0.04555686;0.02751928;1.43982440;
-0.84358120;-0.79186002;0.00019980;41.43306408;30.20901466;0.46031737;58.77709412;1.90878510;79.63458084;9.14260072;334.95452721;0.02037197;0.01016907;0.35413717;0.04688592;0.03029065;1.55054745;
-0.83894264;-0.80800160;0.00000316;37.99859214;32.87915536;0.42597536;49.03403429;1.91706754;85.63484269;7.80316010;343.81059010;0.02389665;0.01092849;0.33293892;0.04449940;0.02885219;1.42094749;
-0.84117282;-0.80063910;0.00041728;39.10244858;31.45229839;0.44302992;55.55127698;1.98064227;83.10214959;8.14404251;339.88131499;0.02858278;0.01053342;0.33729313;0.04531378;0.03136550;1.50774941;
-0.84261222;-0.79580714;0.00034067;40.39444061;30.80288719;0.45125788;56.88854498;1.91601978;80.31661171;8.71290065;337.82201208;0.02186896;0.01032551;0.34396992;0.04572975;0.02980464;1.47943952;
-0.83431126;-0.81165685;0.00007546;35.93783444;34.24858061;0.40596627;48.29597894;1.99794283;88.99666212;7.32698793;346.02004945;0.03137452;0.01103990;0.32203787;0.04344274;0.02761851;1.50796571;
-0.84059559;-0.80014474;0.00014951;38.53263674;31.40913098;0.44390781;55.20012230;1.95900291;83.40882828;7.93492362;342.85396064;0.02914970;0.01047403;0.33250891;0.04543789;0.02867168;1.47814366;
-0.83908609;-0.80959146;0.00058691;36.90153388;32.44152652;0.43028563;47.42953662;1.91029812;88.24899866;7.64737536;344.59777301;0.02388390;0.01098976;0.33133206;0.04523007;0.03041936;1.51418691;
-0.82736601;-0.81362997;0.00081931;35.83596025;35.12691989;0.39289755;45.35726024;2.10491149;90.89630565;6.64883137;359.78333159;0.03942679;0.01110485;0.32204811;0.04188897;0.03018547;1.48181956;
-0.84127937;-0.79858118;0.00026648;40.34464465;31.47632604;0.44576259;54.47799145;1.91522303;80.66024501;8.41389480;342.08369512;0.02273981;0.01044236;0.34241960;0.04492591;0.02846490;1.40311165;
-0.84140661;-0.80277688;0.00101456;39.16357451;31.89876740;0.43988167;50.97987968;1.84117434;83.00721709;8.36347430;338.47783845;0.01741451;0.01076933;0.34092443;0.04541733;0.02883834;1.38025700;
-0.84371966;-0.79472377;0.00077859;40.52554478;30.30097168;0.46184353;56.39868795;1.87592692;80.35316082;9.02711710;336.27925364;0.01658291;0.01029965;0.34832258;0.04608162;0.03046143;1.44892060;
-0.83799623;-0.80948091;0.00000579;37.56815464;33.32538722;0.42381259;45.77862088;1.82036097;86.44305666;7.92469942;343.57928628;0.01630065;0.01113292;0.33382708;0.04451290;0.02813546;1.41234912;
-0.83058547;-0.81445908;0.00222821;35.43177771;34.52299681;0.40352444;40.90499370;1.88560315;90.63577438;7.17810056;348.29701181;0.02116086;0.01156128;0.32207940;0.04346405;0.02878289;1.39407134;
-0.83946469;-0.80787972;0.00000562;37.83381551;32.98304011;0.42753224;48.85874740;1.87995929;85.70316901;8.15090721;340.65507753;0.02172538;0.01096310;0.33337961;0.04478520;0.02717347;1.44491587;
-0.84192206;-0.80091501;0.00086415;39.28153060;31.26906524;0.44702721;50.85637576;1.83333683;83.16787069;8.46207547;339.32626479;0.01581812;0.01070294;0.34034774;0.04611565;0.02961727;1.39870588;
-0.82567040;-0.81391366;0.00085992;34.68291630;35.74433316;0.38892663;43.48345455;2.04414376;91.60549219;6.52735572;351.70347109;0.03718293;0.01143787;0.31411158;0.04161108;0.02583991;1.45243413;
-0.84372006;-0.79336709;0.00095537;41.22493894;30.45984459;0.45666101;55.16031904;1.81414465;78.56727184;8.75836397;333.55173998;0.01325884;0.01044652;0.34763917;0.04602322;0.02916475;1.37330720;
-0.83043769;-0.81427551;0.00155823;35.84378358;34.83136144;0.40576686;42.81180855;1.94362755;89.91131934;7.22957899;353.66882073;0.02675243;0.01139845;0.32329191;0.04252098;0.03016676;1.37226255;
-0.84201993;-0.80169731;0.00091330;39.24048339;31.42299730;0.44550376;52.55200760;1.88816115;83.70913706;8.88138690;338.78205362;0.01946001;0.01056485;0.34667228;0.04580632;0.03082517;1.45766350;
-0.84509994;-0.77976045;0.00007215;43.71230278;27.93533776;0.49036703;64.99045276;1.86902803;73.52612672;9.61370150;331.73793091;0.01758557;0.00959144;0.35879494;0.04766040;0.03147630;1.39898053;
-0.84296033;-0.78848322;0.00000226;41.79824380;29.54098130;0.46523661;61.38135356;1.95583267;77.95891449;8.94090383;336.58775529;0.02373164;0.00992079;0.35157664;0.04637140;0.03075294;1.51457492;
-0.83663298;-0.81046388;0.00002596;35.46328910;33.01736637;0.41564587;47.29003350;1.90773563;88.74041986;7.83986091;343.17259379;0.02287175;0.01107314;0.32791527;0.04377621;0.02893138;1.48986545;
-0.83909593;-0.80831425;0.00000434;37.69191176;33.02788891;0.42663586;47.80917041;1.86432457;86.12259905;8.07402048;342.51722488;0.02035048;0.01098274;0.33363206;0.04464718;0.02946974;1.46673834;
-0.84458986;-0.78307693;0.00004489;42.82374873;29.07321111;0.48077522;64.31032287;1.87174944;75.95232985;9.62020297;329.21582294;0.01896068;0.00976989;0.35520289;0.04805780;0.03072664;1.55911995;
-0.84235919;-0.79480903;0.00003578;40.45286194;30.45297471;0.45331231;58.94232036;1.98478983;79.84813156;8.61752983;337.55357048;0.02596024;0.01020545;0.34093049;0.04533979;0.02920681;1.47958074;
-0.82899193;-0.81396672;0.00119453;35.44192788;34.60255203;0.39687129;43.93942212;2.02755186;89.84910161;6.59695258;358.44945865;0.03458546;0.01117102;0.31620742;0.04185040;0.02673139;1.37986214;
-0.84237202;-0.79875778;0.00080257;40.24388107;31.25766064;0.45032916;52.48029472;1.82635482;81.76866839;8.51155951;338.88551192;0.01586920;0.01058719;0.34443016;0.04630014;0.03090811;1.44915990;
-0.84499079;-0.78442640;0.00007457;44.18499929;29.13448190;0.47830407;62.66306581;1.87255244;74.49312095;9.34731409;335.96276384;0.01626084;0.00984891;0.35808573;0.04763707;0.03109738;1.40729032;
-0.84382529;-0.79216654;0.00051208;39.70688405;29.75129564;0.45698149;59.57489844;1.92220833;80.12976746;8.55770850;333.47797113;0.02426993;0.01011153;0.33886328;0.04654430;0.02881171;1.53170066;
-0.84338313;-0.79520540;0.00071542;40.52871758;30.66817987;0.45688598;56.41574277;1.87119511;79.94301988;8.83076800;336.69477954;0.01918316;0.01031994;0.34645100;0.04582526;0.02969125;1.43318828;
-0.84099388;-0.80528074;0.00031586;39.18644495;32.20670300;0.43444402;48.70276130;1.83797186;83.99469840;7.92354867;340.70350210;0.01929797;0.01082797;0.34024027;0.04547650;0.03075531;1.48481392;
-0.84147861;-0.79226032;0.00000024;40.72475443;30.25636298;0.45136222;61.17070670;2.04009364;78.35648024;8.31912342;343.04866022;0.03151868;0.00994701;0.33979869;0.04436578;0.02726268;1.43180125;
-0.83616255;-0.81226099;0.00078153;37.32313470;34.18324692;0.41823106;43.81605982;1.81746452;88.14603026;8.20063396;342.06537898;0.01656486;0.01132873;0.33413872;0.04477165;0.02914637;1.46852371;
-0.84323749;-0.78458736;0.00000106;42.46440480;29.25378952;0.46856171;64.62748681;1.95579410;75.92912354;9.08771803;337.21465165;0.02492687;0.00968755;0.35239071;0.04656471;0.03054677;1.49176054;
-0.84231124;-0.80240160;0.00101563;39.24134870;31.82589017;0.44716826;50.54854849;1.79653857;84.13820083;8.67606348;336.60373342;0.01478611;0.01076967;0.34716894;0.04644929;0.03148111;1.52927545;
