Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 3000. MAXR = 3. Tempo = 6.39 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.83985980;-0.79168443;0.00062153;39.43625502;29.96132573;0.44421053;65.13783104;2.17888337;79.96919166;7.90905805;353.41971121;0.04252583;0.00952797;0.33469107;0.04379181;0.03017652;1.52541992;
-0.81972358;-0.81086416;0.00022556;33.59507902;35.41527028;0.37853898;48.76724185;2.28877988;91.26762025;6.11363452;362.11109923;0.05588433;0.01102647;0.29860496;0.03960568;0.02444557;1.37140082;
-0.83456948;-0.80192193;0.00000027;38.07061183;32.46888231;0.41405010;60.77467100;2.32633964;84.05414682;6.99913745;358.28500258;0.05741742;0.00995732;0.32527342;0.04175627;0.02938497;1.61577120;
-0.83850137;-0.79455649;0.00013447;39.29115047;30.62644632;0.43514494;63.35715759;2.18110932;79.45762019;7.71278306;350.72585529;0.04327406;0.00976074;0.32944732;0.04296140;0.02706179;1.42358046;
-0.83398754;-0.80674340;0.00001948;36.88333640;32.57888024;0.41283308;53.27342966;2.15152480;84.34663546;6.79042304;356.31856727;0.04160996;0.01049771;0.31850331;0.04103086;0.02512127;1.31580715;
-0.83429040;-0.80672562;0.00005682;36.76298092;32.65529420;0.41097590;54.28521284;2.18630561;85.38046656;6.71359317;356.83315296;0.04591329;0.01042883;0.31779226;0.04165031;0.02586740;1.42123473;
-0.83304908;-0.80644864;0.00001167;36.91761171;32.81182011;0.40752924;54.53979432;2.21327442;84.53343971;6.62753057;357.91638617;0.04735268;0.01041185;0.31601678;0.04083098;0.02524283;1.38727731;
-0.82948746;-0.80983636;0.00000236;35.73648445;33.78761010;0.39645940;51.13167930;2.22468446;87.88418911;6.46181329;358.77092979;0.04917649;0.01069636;0.31341599;0.04075821;0.02545548;1.42489289;
-0.83822557;-0.79481537;0.00007930;39.38709650;30.75609504;0.43434578;64.72487028;2.23222257;80.15261374;7.59075833;347.94213868;0.04782758;0.00974135;0.33172399;0.04312150;0.02668114;1.52153382;
-0.82686404;-0.80529429;0.00000008;36.63044960;33.84026191;0.39392485;58.11918851;2.43769266;86.44196353;5.96659778;362.13821485;0.06677283;0.01020865;0.31058058;0.03985533;0.02579051;1.58101266;
-0.83975550;-0.79457985;0.00050751;39.50624718;30.38496114;0.44070608;62.58305691;2.14607384;80.04224850;7.81411037;349.99823884;0.03936726;0.00985288;0.33509800;0.04348835;0.03001758;1.46639992;
