Calibrando modelo SAC-SMA3S na bacia maringa. Ciclo = 4000. MAXR = 4. Tempo = 8.27 minutos. 
NS;NS_log;erro_vol;UZTWM;UZFWM;UZK;ZPERC;REXP;LZTWM;LZFSM;LZFPM;LZSK;LZPK;PFREE;PCTIM;ADIMP;k;
-0.82035038;-0.80974892;0.00000034;35.04635243;35.85464075;0.37515451;52.01472427;2.44797038;91.50852099;5.82361284;366.83740845;0.07145796;0.01062291;0.30515420;0.03958037;0.02694074;1.63504199;
-0.83755617;-0.81113617;0.00002141;37.29124839;33.73294340;0.41881960;45.78435780;1.83536949;87.30933438;7.91428283;340.26837420;0.01839312;0.01122380;0.33340154;0.04466617;0.02993403;1.45563647;
-0.84348674;-0.79339607;0.00047535;41.03119887;30.39315047;0.45739359;56.19619928;1.85748523;79.36827581;8.80670037;334.99907120;0.01873066;0.01031956;0.34701847;0.04647121;0.02878198;1.41518299;
-0.83637083;-0.81225980;0.00053863;37.01675389;34.01333749;0.41774811;44.48018196;1.84089964;88.46142198;8.00348637;342.60334299;0.01808983;0.01130367;0.33211445;0.04472211;0.03030489;1.47828926;
-0.82994679;-0.80908889;0.00000062;36.85347387;33.64152455;0.40035703;52.24872459;2.22517124;85.83411082;6.48106044;359.54454810;0.04717938;0.01066813;0.31365520;0.04085881;0.02438872;1.29965967;
-0.84556189;-0.78100713;0.00011015;43.26342134;28.52270871;0.48823064;64.58897755;1.79318818;75.13682518;10.04228421;317.38208246;0.01193773;0.00992510;0.36339001;0.04900456;0.03133106;1.60746063;
-0.83384172;-0.81279195;0.00041936;36.17645900;34.31072814;0.40744871;45.97652848;1.94787934;88.96311574;7.49934485;346.93242725;0.02650061;0.01124243;0.32653293;0.04337926;0.02852048;1.43162409;
-0.84499079;-0.78442640;0.00007457;44.18499929;29.13448190;0.47830407;62.66306581;1.87255244;74.49312095;9.34731409;335.96276384;0.01626084;0.00984891;0.35808573;0.04763707;0.03109738;1.40729032;
-0.83445710;-0.81132738;0.00004460;36.51387814;33.86541358;0.40764353;47.75958971;2.00690203;87.94904512;7.44413717;345.53781647;0.03062538;0.01103965;0.32543957;0.04295852;0.02671047;1.45549331;
-0.83185692;-0.81287804;0.00011257;37.17941414;34.66366979;0.40513468;45.73372283;1.98766358;87.99620799;6.79559104;351.32328550;0.03022937;0.01123404;0.32423086;0.04285050;0.02743905;1.34158265;
-0.84235779;-0.79864755;0.00047438;40.16360067;31.56643032;0.44661272;54.10178265;1.84822052;81.20991377;8.56449982;332.91119017;0.02089581;0.01060486;0.34075480;0.04630533;0.02646034;1.45958160;
-0.84448303;-0.79125328;0.00074214;41.78916825;30.38634041;0.46677017;57.07220867;1.78223733;77.71659379;9.35430627;327.46475223;0.01185295;0.01037380;0.34934842;0.04706582;0.02802355;1.39717631;
-0.82413745;-0.81466420;0.00136150;34.84471099;36.05653430;0.38480714;42.97323111;2.04847348;92.01180110;6.83589905;356.77894409;0.03516541;0.01141493;0.31670774;0.04166405;0.02774686;1.40647888;
-0.84519742;-0.77830520;0.00000021;44.85744750;28.34621407;0.49250276;64.94599058;1.81539072;71.65289106;10.02755897;326.47434046;0.01158696;0.00974748;0.36048174;0.04783921;0.02819318;1.34823841;
-0.84197351;-0.79544251;0.00009927;40.83362170;30.81516990;0.45438605;59.10467717;1.99788519;81.40431249;8.32845012;338.34221879;0.02823303;0.01030282;0.34319820;0.04683923;0.03264294;1.54245222;
-0.84493645;-0.79079106;0.00093651;40.33473625;29.55386863;0.47088756;57.47975622;1.78575792;79.50359117;9.66884481;326.83923529;0.01181509;0.01028030;0.35034923;0.04719235;0.02906483;1.52549341;
-0.84407846;-0.79435648;0.00098473;40.63377458;30.87492824;0.45848026;56.05929492;1.80253508;80.27770404;9.01535944;328.77294295;0.01440310;0.01044837;0.34873100;0.04698955;0.02959481;1.51988324;
-0.84405575;-0.78986264;0.00002219;41.58206014;29.92261305;0.46357887;59.75930254;1.90016870;78.00919092;8.91429457;333.25262755;0.02086587;0.01007103;0.34795124;0.04649099;0.02958428;1.52769433;
-0.83888221;-0.81099658;0.00052090;37.27841910;33.43032923;0.42921404;45.31499972;1.79229235;88.08122662;7.93697348;340.12198421;0.01444026;0.01137928;0.33415538;0.04578074;0.03225809;1.49617631;
-0.84592186;-0.78197911;0.00036206;43.83764782;28.29203018;0.48637053;62.33405530;1.80076010;73.66297699;9.38035764;325.96706750;0.01209383;0.00990220;0.35667426;0.04815475;0.02829757;1.37477529;
-0.83865854;-0.81057161;0.00035025;37.26081646;33.27723712;0.42628630;45.39809623;1.80863938;88.80829773;8.18631775;341.76959651;0.01498233;0.01119575;0.33789557;0.04612482;0.03183727;1.50037612;
-0.84425890;-0.79119813;0.00024407;40.93421287;30.29333146;0.46207552;58.53264320;1.85242643;78.76702127;9.01530103;328.33835062;0.01838057;0.01028664;0.34677147;0.04653061;0.02821067;1.54536955;
-0.83137750;-0.81422002;0.00107320;35.69856092;34.99063182;0.40328677;42.81270334;1.89573209;89.68819525;7.65487179;345.76795651;0.02260447;0.01146438;0.32261036;0.04295907;0.02713288;1.40563204;
-0.83773395;-0.81181193;0.00068286;37.10685525;33.58586963;0.42562479;43.12205774;1.75414042;88.05163565;8.06396186;339.21626835;0.01111517;0.01145881;0.33398146;0.04543318;0.02988962;1.41803781;
-0.84401726;-0.79323009;0.00084729;40.94829892;30.35658311;0.45961659;55.91875170;1.82715537;79.85075752;9.04397724;332.10913304;0.01488946;0.01039775;0.34993642;0.04684199;0.02975410;1.46721566;
-0.84470236;-0.79030611;0.00071726;41.62039856;30.17676659;0.46324327;57.43626291;1.80618237;77.81347623;9.48142305;328.49259537;0.01348416;0.01022951;0.35390931;0.04652110;0.02840001;1.48540340;
-0.84224727;-0.79819055;0.00037075;40.51692603;31.49366742;0.44866503;54.48941441;1.87830456;81.80753891;8.79194213;334.00159943;0.01937123;0.01048422;0.34833121;0.04622038;0.03162973;1.62657249;
